,Optimal_Affected_Component_Uid,Optimal_Failure,ln
2056,_SFETO-cdEeet0YmmfbMwkw,CF2,2.6964
2057,_SFETO-cdEeet0YmmfbMwkw,CF2,2.6964
2058,_SFETO-cdEeet0YmmfbMwkw,CF2,2.6964
2059,_SFETO-cdEeet0YmmfbMwkw,CF2,2.6964
2060,_SFETO-cdEeet0YmmfbMwkw,CF2,2.6964
2061,_SFETO-cdEeet0YmmfbMwkw,CF2,2.6964
2062,_SFJzXecdEeet0YmmfbMwkw,CF1,3.3657
2063,_SFJzXecdEeet0YmmfbMwkw,CF1,3.3657
2064,_SFJzXecdEeet0YmmfbMwkw,CF1,3.3657
2065,_SFJzXecdEeet0YmmfbMwkw,CF1,3.3657
2066,_SFJzXecdEeet0YmmfbMwkw,CF1,3.3657
2067,_SFJzXecdEeet0YmmfbMwkw,CF1,3.3657
2068,_SE4FUecdEeet0YmmfbMwkw,CF2,4.2059
2069,_SE4FUecdEeet0YmmfbMwkw,CF2,4.2059
2070,_SE4FUecdEeet0YmmfbMwkw,CF2,4.2059
2071,_SFLn2-cdEeet0YmmfbMwkw,CF1,4.3739
2072,_SFLn2-cdEeet0YmmfbMwkw,CF1,4.3739
2073,_SFLn2-cdEeet0YmmfbMwkw,CF1,4.3739
2074,_SFLnTecdEeet0YmmfbMwkw,CF2,3.3717
2075,_SFLnTecdEeet0YmmfbMwkw,CF2,3.3717
2076,_SFLnTecdEeet0YmmfbMwkw,CF2,3.3717
2077,_SFLnTecdEeet0YmmfbMwkw,CF2,3.3717
2078,_SEu7n-cdEeet0YmmfbMwkw,CF2,5.2804
2079,_SEu7n-cdEeet0YmmfbMwkw,CF2,5.2804
2080,_SEu7n-cdEeet0YmmfbMwkw,CF2,5.2804
2081,_SFACROcdEeet0YmmfbMwkw,CF3,2.4759
2082,_SFACROcdEeet0YmmfbMwkw,CF3,2.4759
2083,_SFACROcdEeet0YmmfbMwkw,CF3,2.4759
2084,_SFS9GucdEeet0YmmfbMwkw,CF3,49.2102
2085,_SFS9GucdEeet0YmmfbMwkw,CF3,49.0767
2086,_SEymGucdEeet0YmmfbMwkw,CF3,4.2589
2087,_SEymGucdEeet0YmmfbMwkw,CF3,4.2589
2088,_SFKacecdEeet0YmmfbMwkw,CF1,4.3599
2089,_SFKacecdEeet0YmmfbMwkw,CF1,4.3599
2090,_SFKacecdEeet0YmmfbMwkw,CF1,4.3599
2091,_SFLB6ecdEeet0YmmfbMwkw,CF1,2.4859
2092,_SFLB6ecdEeet0YmmfbMwkw,CF1,2.4859
2093,_SFLB6ecdEeet0YmmfbMwkw,CF1,2.4859
2094,_SFOFVucdEeet0YmmfbMwkw,CF1,3.0316
2095,_SFOFVucdEeet0YmmfbMwkw,CF1,3.0316
2096,_SFOFVucdEeet0YmmfbMwkw,CF1,3.0316
2097,_SFLAbucdEeet0YmmfbMwkw,CF3,6.6669
2098,_SFLAbucdEeet0YmmfbMwkw,CF3,6.6669
2099,_SFLAbucdEeet0YmmfbMwkw,CF3,6.6669
2100,_SFNdqOcdEeet0YmmfbMwkw,CF1,3.0276
2101,_SFNdqOcdEeet0YmmfbMwkw,CF1,3.0276
2102,_SFNdqOcdEeet0YmmfbMwkw,CF1,3.0276
2103,_SFOrf-cdEeet0YmmfbMwkw,CF1,4.4059
2104,_SFOrf-cdEeet0YmmfbMwkw,CF1,4.4059
2105,_SFOrf-cdEeet0YmmfbMwkw,CF1,4.4059
2106,_SFDEwecdEeet0YmmfbMwkw,CF3,5.7029
2107,_SFDEwecdEeet0YmmfbMwkw,CF3,5.7029
2108,_SFDEwecdEeet0YmmfbMwkw,CF3,5.7029
2109,_SFDEwecdEeet0YmmfbMwkw,CF3,5.7029
2110,_SFDEwecdEeet0YmmfbMwkw,CF3,5.7029
2111,_SE3eaOcdEeet0YmmfbMwkw,CF3,4.2039
2112,_SE3eaOcdEeet0YmmfbMwkw,CF3,4.2039
2113,_SE3eaOcdEeet0YmmfbMwkw,CF3,4.2039
2114,_SFNdpOcdEeet0YmmfbMwkw,CF3,7.1977
2115,_SFNdpOcdEeet0YmmfbMwkw,CF3,7.1977
2116,_SFMPnOcdEeet0YmmfbMwkw,CF1,2.7214
2117,_SFMPnOcdEeet0YmmfbMwkw,CF1,2.7214
2118,_SFMPnOcdEeet0YmmfbMwkw,CF1,2.7214
2119,_SFApR-cdEeet0YmmfbMwkw,CF3,2.6834
2120,_SFApR-cdEeet0YmmfbMwkw,CF3,2.6834
2121,_SFApR-cdEeet0YmmfbMwkw,CF3,2.6834
2122,_SFACAucdEeet0YmmfbMwkw,CF1,4.2689
2123,_SFACAucdEeet0YmmfbMwkw,CF1,4.2689
2124,_SFACAucdEeet0YmmfbMwkw,CF1,4.2689
2125,_SEu7iucdEeet0YmmfbMwkw,CF3,71.2848
2126,_SEu7iucdEeet0YmmfbMwkw,CF3,71.1306
2127,_SEu7iucdEeet0YmmfbMwkw,CF3,70.9483
2128,_SEu7iucdEeet0YmmfbMwkw,CF3,70.9483
2129,_SEu7iucdEeet0YmmfbMwkw,CF3,70.9483
2130,_SEu7jecdEeet0YmmfbMwkw,CF1,5.6859
2131,_SEu7jecdEeet0YmmfbMwkw,CF1,5.6859
2132,_SEu7jecdEeet0YmmfbMwkw,CF1,5.6859
2133,_SFGwkecdEeet0YmmfbMwkw,CF1,4.3389
2134,_SFGwkecdEeet0YmmfbMwkw,CF1,4.3389
2135,_SFGwkecdEeet0YmmfbMwkw,CF1,4.3389
2136,_SFGwkecdEeet0YmmfbMwkw,CF1,4.3389
2137,_SFGwkecdEeet0YmmfbMwkw,CF1,4.3389
2138,_SFGwkecdEeet0YmmfbMwkw,CF1,4.3389
2139,_SFKZ4-cdEeet0YmmfbMwkw,CF1,2.0914
2140,_SFKZ4-cdEeet0YmmfbMwkw,CF1,2.0914
2141,_SFKZ4-cdEeet0YmmfbMwkw,CF1,2.0914
2142,_SFLAmecdEeet0YmmfbMwkw,CF3,2.7154
2143,_SFLAmecdEeet0YmmfbMwkw,CF3,2.7154
2144,_SFLAmecdEeet0YmmfbMwkw,CF3,2.7154
2145,_SEtGGecdEeet0YmmfbMwkw,CF3,7.1707
2146,_SEtGGecdEeet0YmmfbMwkw,CF3,7.1707
2147,_SFDryecdEeet0YmmfbMwkw,CF3,5.7049
2148,_SFDryecdEeet0YmmfbMwkw,CF3,5.7049
2149,_SFDryecdEeet0YmmfbMwkw,CF3,5.7049
2150,_SFDryecdEeet0YmmfbMwkw,CF3,5.7049
2151,_SFS8eucdEeet0YmmfbMwkw,CF3,6.065
2152,_SFS8eucdEeet0YmmfbMwkw,CF3,6.065
2153,_SFLB7-cdEeet0YmmfbMwkw,CF3,2.0994
2154,_SFLB7-cdEeet0YmmfbMwkw,CF3,2.0994
2155,_SFLB7-cdEeet0YmmfbMwkw,CF3,2.0994
2156,_SE8-E-cdEeet0YmmfbMwkw,CF1,4.2189
2157,_SE8-E-cdEeet0YmmfbMwkw,CF1,4.2189
2158,_SE8-E-cdEeet0YmmfbMwkw,CF1,4.2189
2159,_SE8-E-cdEeet0YmmfbMwkw,CF1,4.2189
2160,_SE8XH-cdEeet0YmmfbMwkw,CF2,2.4719
2161,_SE8XH-cdEeet0YmmfbMwkw,CF2,2.4719
2162,_SE8XH-cdEeet0YmmfbMwkw,CF2,2.4719
2163,_SFJzmecdEeet0YmmfbMwkw,CF2,2.8722
2164,_SFJzmecdEeet0YmmfbMwkw,CF2,2.8722
2165,_SFJzmecdEeet0YmmfbMwkw,CF2,2.8722
2166,_SFJyFecdEeet0YmmfbMwkw,CF3,5.7199
2167,_SFJyFecdEeet0YmmfbMwkw,CF3,5.7199
2168,_SFJyFecdEeet0YmmfbMwkw,CF3,5.7199
2169,_SFHV7OcdEeet0YmmfbMwkw,CF2,2.2988
2170,_SFHV7OcdEeet0YmmfbMwkw,CF2,2.2988
2171,_SFHV7OcdEeet0YmmfbMwkw,CF2,2.2988
2172,_SFKag-cdEeet0YmmfbMwkw,CF3,2.0954
2173,_SFKag-cdEeet0YmmfbMwkw,CF3,2.0954
2174,_SFKag-cdEeet0YmmfbMwkw,CF3,2.0954
2175,_SFJytecdEeet0YmmfbMwkw,CF1,5.7209
2176,_SFJytecdEeet0YmmfbMwkw,CF1,5.7209
2177,_SFJytecdEeet0YmmfbMwkw,CF1,5.7209
2178,_SFJytecdEeet0YmmfbMwkw,CF1,5.7209
2179,_SFJytecdEeet0YmmfbMwkw,CF1,5.7209
2180,_SFJytecdEeet0YmmfbMwkw,CF1,5.7209
2181,_SFM29-cdEeet0YmmfbMwkw,CF2,3.3727
2182,_SFM29-cdEeet0YmmfbMwkw,CF2,3.3727
2183,_SFM29-cdEeet0YmmfbMwkw,CF2,3.3727
2184,_SFM29-cdEeet0YmmfbMwkw,CF2,3.3727
2185,_SFM29-cdEeet0YmmfbMwkw,CF2,3.3727
2186,_SFM29-cdEeet0YmmfbMwkw,CF2,3.3727
2187,_SFKafecdEeet0YmmfbMwkw,CF3,3.5001
2188,_SFKafecdEeet0YmmfbMwkw,CF3,3.5001
2189,_SFKafecdEeet0YmmfbMwkw,CF3,3.5001
2190,_SFGICOcdEeet0YmmfbMwkw,CF3,4.3269
2191,_SFGICOcdEeet0YmmfbMwkw,CF3,4.3269
2192,_SFGICOcdEeet0YmmfbMwkw,CF3,4.3269
2193,_SFJzc-cdEeet0YmmfbMwkw,CF3,2.0904
2194,_SFJzc-cdEeet0YmmfbMwkw,CF3,2.0904
2195,_SFJzc-cdEeet0YmmfbMwkw,CF3,2.0904
2196,_SFES_-cdEeet0YmmfbMwkw,CF1,4.3159
2197,_SFES_-cdEeet0YmmfbMwkw,CF1,4.3159
2198,_SFES_-cdEeet0YmmfbMwkw,CF1,4.3159
2199,_SFETCecdEeet0YmmfbMwkw,CF3,5.7099
2200,_SFETCecdEeet0YmmfbMwkw,CF3,5.7099
2201,_SFETCecdEeet0YmmfbMwkw,CF3,5.7099
2202,_SExYKucdEeet0YmmfbMwkw,CF3,4.2559
2203,_SExYKucdEeet0YmmfbMwkw,CF3,4.2559
2204,_SExYKucdEeet0YmmfbMwkw,CF3,4.2559
2205,_SExYKucdEeet0YmmfbMwkw,CF3,4.2559
2206,_SE8-P-cdEeet0YmmfbMwkw,CF1,2.9916
2207,_SE8-P-cdEeet0YmmfbMwkw,CF1,2.9916
2208,_SE8-P-cdEeet0YmmfbMwkw,CF1,2.9916
2209,_SFGH_OcdEeet0YmmfbMwkw,CF1,5.7129
2210,_SFGH_OcdEeet0YmmfbMwkw,CF1,5.7129
2211,_SFGH_OcdEeet0YmmfbMwkw,CF1,5.7129
2212,_SFGH_OcdEeet0YmmfbMwkw,CF1,5.7129
2213,_SFGH_OcdEeet0YmmfbMwkw,CF1,5.7129
2214,_SFGH_OcdEeet0YmmfbMwkw,CF1,5.7129
2215,_SFSU9ecdEeet0YmmfbMwkw,CF1,5.7489
2216,_SFSU9ecdEeet0YmmfbMwkw,CF1,5.7489
2217,_SFSU9ecdEeet0YmmfbMwkw,CF1,5.7489
2218,_SFCduucdEeet0YmmfbMwkw,CF1,3.0066
2219,_SFCduucdEeet0YmmfbMwkw,CF1,3.0066
2220,_SFCduucdEeet0YmmfbMwkw,CF1,3.0066
2221,_SFKZ2ecdEeet0YmmfbMwkw,CF1,7.1817
2222,_SFKZ2ecdEeet0YmmfbMwkw,CF1,7.1817
2223,_SE8XJecdEeet0YmmfbMwkw,CF1,2.0764
2224,_SE8XJecdEeet0YmmfbMwkw,CF1,2.0764
2225,_SE8XJecdEeet0YmmfbMwkw,CF1,2.0764
2226,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.7529
2227,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.7529
2228,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.7529
2229,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.7529
2230,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.7529
2231,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.7529
2232,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.7529
2233,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.7529
2234,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.7529
2235,_SFLAXecdEeet0YmmfbMwkw,CF1,4.3619
2236,_SFLAXecdEeet0YmmfbMwkw,CF1,4.3619
2237,_SFNdAucdEeet0YmmfbMwkw,CF2,5.2734
2238,_SFNdAucdEeet0YmmfbMwkw,CF2,5.2734
2239,_SFNdAucdEeet0YmmfbMwkw,CF2,5.2734
2240,_SFNdAucdEeet0YmmfbMwkw,CF2,5.2734
2241,_SFNdAucdEeet0YmmfbMwkw,CF2,5.2734
2242,_SFOroOcdEeet0YmmfbMwkw,CF2,2.3058
2243,_SFOroOcdEeet0YmmfbMwkw,CF2,2.3058
2244,_SFOroOcdEeet0YmmfbMwkw,CF2,2.3058
2245,_SFJzjecdEeet0YmmfbMwkw,CF2,2.4809
2246,_SFJzjecdEeet0YmmfbMwkw,CF2,2.4809
2247,_SFJzjecdEeet0YmmfbMwkw,CF2,2.4809
2248,_SFLBHecdEeet0YmmfbMwkw,CF3,4.3709
2249,_SFLBHecdEeet0YmmfbMwkw,CF3,4.3709
2250,_SFLBHecdEeet0YmmfbMwkw,CF3,4.3709
2251,_SFGu1-cdEeet0YmmfbMwkw,CF1,4.5425
2252,_SFGu1-cdEeet0YmmfbMwkw,CF1,4.5425
2253,_SFGu1-cdEeet0YmmfbMwkw,CF1,4.5425
2254,_SFGu1-cdEeet0YmmfbMwkw,CF1,4.5425
2255,_SFOFRucdEeet0YmmfbMwkw,CF3,4.5997
2256,_SFOFRucdEeet0YmmfbMwkw,CF3,4.5997
2257,_SFGwSecdEeet0YmmfbMwkw,CF2,2.8692
2258,_SFGwSecdEeet0YmmfbMwkw,CF2,2.8692
2259,_SFGwSecdEeet0YmmfbMwkw,CF2,2.8692
2260,_SE-zuucdEeet0YmmfbMwkw,CF1,4.1969
2261,_SE-zuucdEeet0YmmfbMwkw,CF1,4.1969
2262,_SE-zuucdEeet0YmmfbMwkw,CF1,4.1969
2263,_SFJK--cdEeet0YmmfbMwkw,CF1,4.3429
2264,_SFJK--cdEeet0YmmfbMwkw,CF1,4.3429
2265,_SFJK--cdEeet0YmmfbMwkw,CF1,4.3429
2266,_SFJK--cdEeet0YmmfbMwkw,CF1,4.3429
2267,_SFJK--cdEeet0YmmfbMwkw,CF1,4.3429
2268,_SFJK--cdEeet0YmmfbMwkw,CF1,4.3429
2269,_SE7Io-cdEeet0YmmfbMwkw,CF3,5.6839
2270,_SE7Io-cdEeet0YmmfbMwkw,CF3,5.6839
2271,_SE7Io-cdEeet0YmmfbMwkw,CF3,5.6839
2272,_SFODgecdEeet0YmmfbMwkw,CF1,2.7254
2273,_SFODgecdEeet0YmmfbMwkw,CF1,2.7254
2274,_SFODgecdEeet0YmmfbMwkw,CF1,2.7254
2275,_SFS8rOcdEeet0YmmfbMwkw,CF2,2.8752
2276,_SFS8rOcdEeet0YmmfbMwkw,CF2,2.8752
2277,_SFS8rOcdEeet0YmmfbMwkw,CF2,2.8752
2278,_SFJyEucdEeet0YmmfbMwkw,CF1,62.6995
2279,_SFJyEucdEeet0YmmfbMwkw,CF1,63.036
2280,_SFJyEucdEeet0YmmfbMwkw,CF1,63.036
2281,_SFJyEucdEeet0YmmfbMwkw,CF1,63.036
2282,_SE23jOcdEeet0YmmfbMwkw,CF1,5.6809
2283,_SE23jOcdEeet0YmmfbMwkw,CF1,5.6809
2284,_SE23jOcdEeet0YmmfbMwkw,CF1,5.6809
2285,_SEu7pecdEeet0YmmfbMwkw,CF1,2.9976
2286,_SEu7pecdEeet0YmmfbMwkw,CF1,2.9976
2287,_SEu7pecdEeet0YmmfbMwkw,CF1,2.9976
2288,_SEu7pecdEeet0YmmfbMwkw,CF1,2.9976
2289,_SEu7pecdEeet0YmmfbMwkw,CF1,2.9976
2290,_SEu7pecdEeet0YmmfbMwkw,CF1,2.9976
2291,_SE9lfucdEeet0YmmfbMwkw,CF1,29.8763
2292,_SE9lfucdEeet0YmmfbMwkw,CF1,29.8763
2293,_SE9lfucdEeet0YmmfbMwkw,CF1,29.8763
2294,_SE-z9ucdEeet0YmmfbMwkw,CF2,2.6434
2295,_SE-z9ucdEeet0YmmfbMwkw,CF2,2.6434
2296,_SE-z9ucdEeet0YmmfbMwkw,CF2,2.6434
2297,_SFM1r-cdEeet0YmmfbMwkw,CF2,5.7579
2298,_SFM1r-cdEeet0YmmfbMwkw,CF2,5.7579
2299,_SFM1r-cdEeet0YmmfbMwkw,CF2,5.7579
2300,_SFM1r-cdEeet0YmmfbMwkw,CF2,5.7579
2301,_SFM1r-cdEeet0YmmfbMwkw,CF2,5.7579
2302,_SFM1r-cdEeet0YmmfbMwkw,CF2,5.7579
2303,_SFM1r-cdEeet0YmmfbMwkw,CF2,5.7579
2304,_SFM1r-cdEeet0YmmfbMwkw,CF2,5.7579
2305,_SFM1r-cdEeet0YmmfbMwkw,CF2,5.7579
2306,_SE1CkucdEeet0YmmfbMwkw,CF1,6.2038
2307,_SE1CkucdEeet0YmmfbMwkw,CF1,6.2038
2308,_SE1CkucdEeet0YmmfbMwkw,CF1,6.2038
2309,_SFSVDecdEeet0YmmfbMwkw,CF3,3.5101
2310,_SFSVDecdEeet0YmmfbMwkw,CF3,3.5101
2311,_SE8XBecdEeet0YmmfbMwkw,CF1,2.0754
2312,_SE8XBecdEeet0YmmfbMwkw,CF1,2.0754
2313,_SE8XBecdEeet0YmmfbMwkw,CF1,2.0754
2314,_SEwJr-cdEeet0YmmfbMwkw,CF2,5.6889
2315,_SEwJr-cdEeet0YmmfbMwkw,CF2,5.6889
2316,_SEwJr-cdEeet0YmmfbMwkw,CF2,5.6889
2317,_SFABYucdEeet0YmmfbMwkw,CF1,4.2659
2318,_SFABYucdEeet0YmmfbMwkw,CF1,4.2659
2319,_SFABYucdEeet0YmmfbMwkw,CF1,4.2659
2320,_SE6iF-cdEeet0YmmfbMwkw,CF2,2.6544
2321,_SE6iF-cdEeet0YmmfbMwkw,CF2,2.6544
2322,_SE6iF-cdEeet0YmmfbMwkw,CF2,2.6544
2323,_SFLoqOcdEeet0YmmfbMwkw,CF3,2.7194
2324,_SFLoqOcdEeet0YmmfbMwkw,CF3,2.7194
2325,_SFLoqOcdEeet0YmmfbMwkw,CF3,2.7194
2326,_SE-zVucdEeet0YmmfbMwkw,CF2,2.6454
2327,_SE-zVucdEeet0YmmfbMwkw,CF2,2.6454
2328,_SE-zVucdEeet0YmmfbMwkw,CF2,2.6454
2329,_SFLAj-cdEeet0YmmfbMwkw,CF3,2.0984
2330,_SFLAj-cdEeet0YmmfbMwkw,CF3,2.0984
2331,_SFLAj-cdEeet0YmmfbMwkw,CF3,2.0984
2332,_SFDFV-cdEeet0YmmfbMwkw,CF1,4.2969
2333,_SFDFV-cdEeet0YmmfbMwkw,CF1,4.2969
2334,_SFDFV-cdEeet0YmmfbMwkw,CF1,4.2969
2335,_SE-L_ecdEeet0YmmfbMwkw,CF1,2.9836
2336,_SE-L_ecdEeet0YmmfbMwkw,CF1,2.9836
2337,_SE-L_ecdEeet0YmmfbMwkw,CF1,2.9836
2338,_SFABeOcdEeet0YmmfbMwkw,CF3,4.2679
2339,_SFABeOcdEeet0YmmfbMwkw,CF3,4.2679
2340,_SFABeOcdEeet0YmmfbMwkw,CF3,4.2679
2341,_SFNc7ecdEeet0YmmfbMwkw,CF3,6.2188
2342,_SFNc7ecdEeet0YmmfbMwkw,CF3,6.2188
2343,_SFNc7ecdEeet0YmmfbMwkw,CF3,6.2188
2344,_SFM2--cdEeet0YmmfbMwkw,CF2,4.3829
2345,_SFM2--cdEeet0YmmfbMwkw,CF2,4.3829
2346,_SFM2--cdEeet0YmmfbMwkw,CF2,4.3829
2347,_SFM2--cdEeet0YmmfbMwkw,CF2,4.3829
2348,_SE-z1ucdEeet0YmmfbMwkw,CF2,4.5175
2349,_SE-z1ucdEeet0YmmfbMwkw,CF2,4.5175
2350,_SE-z1ucdEeet0YmmfbMwkw,CF2,4.5175
2351,_SFDs_-cdEeet0YmmfbMwkw,CF3,4.3059
2352,_SFDs_-cdEeet0YmmfbMwkw,CF3,4.3059
2353,_SFDs_-cdEeet0YmmfbMwkw,CF3,4.3059
2354,_SE4sz-cdEeet0YmmfbMwkw,CF1,4.5225
2355,_SE4sz-cdEeet0YmmfbMwkw,CF1,4.5225
2356,_SE4sz-cdEeet0YmmfbMwkw,CF1,4.5225
2357,_SFKaYucdEeet0YmmfbMwkw,CF3,6.6659
2358,_SFKaYucdEeet0YmmfbMwkw,CF3,6.6659
2359,_SFKaYucdEeet0YmmfbMwkw,CF3,6.6659
2360,_SFDr4ecdEeet0YmmfbMwkw,CF1,3.0106
2361,_SFDr4ecdEeet0YmmfbMwkw,CF1,3.0106
2362,_SFDr4ecdEeet0YmmfbMwkw,CF1,3.0106
2363,_SFOsQOcdEeet0YmmfbMwkw,CF2,2.3068
2364,_SFOsQOcdEeet0YmmfbMwkw,CF2,2.3068
2365,_SFOsQOcdEeet0YmmfbMwkw,CF2,2.3068
2366,_SE8W7-cdEeet0YmmfbMwkw,CF1,3.3547
2367,_SE8W7-cdEeet0YmmfbMwkw,CF1,3.3547
2368,_SE8W7-cdEeet0YmmfbMwkw,CF1,3.3547
2369,_SFFhqOcdEeet0YmmfbMwkw,CF1,4.3229
2370,_SFFhqOcdEeet0YmmfbMwkw,CF1,4.3229
2371,_SFFhqOcdEeet0YmmfbMwkw,CF1,4.3229
2372,_SEwwpOcdEeet0YmmfbMwkw,CF1,6.2088
2373,_SEwwpOcdEeet0YmmfbMwkw,CF1,6.2088
2374,_SEwwpOcdEeet0YmmfbMwkw,CF1,6.2088
2375,_SE57PecdEeet0YmmfbMwkw,CF1,4.2089
2376,_SE57PecdEeet0YmmfbMwkw,CF1,4.2089
2377,_SE57PecdEeet0YmmfbMwkw,CF1,4.2089
2378,_SFKZOecdEeet0YmmfbMwkw,CF1,7.1847
2379,_SFKZOecdEeet0YmmfbMwkw,CF1,7.1847
2380,_SFKZOecdEeet0YmmfbMwkw,CF1,7.1847
2381,_SFMQGecdEeet0YmmfbMwkw,CF3,5.7379
2382,_SFMQGecdEeet0YmmfbMwkw,CF3,5.7379
2383,_SFMQGecdEeet0YmmfbMwkw,CF3,5.7379
2384,_SFDsfecdEeet0YmmfbMwkw,CF3,19.7907
2385,_SFDsfecdEeet0YmmfbMwkw,CF3,19.7166
2386,_SFJyq-cdEeet0YmmfbMwkw,CF1,4.3459
2387,_SFJyq-cdEeet0YmmfbMwkw,CF1,4.3459
2388,_SFJyq-cdEeet0YmmfbMwkw,CF1,4.3459
2389,_SFKZN-cdEeet0YmmfbMwkw,CF1,4.5465
2390,_SFKZN-cdEeet0YmmfbMwkw,CF1,4.5465
2391,_SFKZN-cdEeet0YmmfbMwkw,CF1,4.5465
2392,_SFOsCecdEeet0YmmfbMwkw,CF1,4.4079
2393,_SFOsCecdEeet0YmmfbMwkw,CF1,4.4079
2394,_SFOsCecdEeet0YmmfbMwkw,CF1,4.4079
2395,_SE-zxOcdEeet0YmmfbMwkw,CF3,5.6789
2396,_SE-zxOcdEeet0YmmfbMwkw,CF3,5.6789
2397,_SE-zxOcdEeet0YmmfbMwkw,CF3,5.6789
2398,_SE-z0OcdEeet0YmmfbMwkw,CF2,4.1909
2399,_SE-z0OcdEeet0YmmfbMwkw,CF2,4.1909
2400,_SE-z0OcdEeet0YmmfbMwkw,CF2,4.1909
2401,_SFS9nucdEeet0YmmfbMwkw,CF1,4.4149
2402,_SFS9nucdEeet0YmmfbMwkw,CF1,4.4149
2403,_SFS9nucdEeet0YmmfbMwkw,CF1,4.4149
2404,_SE57J-cdEeet0YmmfbMwkw,CF1,4.2079
2405,_SE57J-cdEeet0YmmfbMwkw,CF1,4.2079
2406,_SE57J-cdEeet0YmmfbMwkw,CF1,4.2079
2407,_SFS8lecdEeet0YmmfbMwkw,CF2,2.3078
2408,_SFS8lecdEeet0YmmfbMwkw,CF2,2.3078
2409,_SFS8lecdEeet0YmmfbMwkw,CF2,2.3078
2410,_SEvixOcdEeet0YmmfbMwkw,CF1,2.0804
2411,_SEvixOcdEeet0YmmfbMwkw,CF1,2.0804
2412,_SEvixOcdEeet0YmmfbMwkw,CF1,2.0804
2413,_SFMQS-cdEeet0YmmfbMwkw,CF1,2.7224
2414,_SFMQS-cdEeet0YmmfbMwkw,CF1,2.7224
2415,_SFMQS-cdEeet0YmmfbMwkw,CF1,2.7224
2416,_SEu7tecdEeet0YmmfbMwkw,CF2,2.6654
2417,_SEu7tecdEeet0YmmfbMwkw,CF2,2.6654
2418,_SEu7tecdEeet0YmmfbMwkw,CF2,2.6654
2419,_SEu7tecdEeet0YmmfbMwkw,CF2,2.6654
2420,_SEu7tecdEeet0YmmfbMwkw,CF2,2.6654
2421,_SEu7tecdEeet0YmmfbMwkw,CF2,2.6654
2422,_SFGvfecdEeet0YmmfbMwkw,CF1,3.0236
2423,_SFGvfecdEeet0YmmfbMwkw,CF1,3.0236
2424,_SFGvfecdEeet0YmmfbMwkw,CF1,3.0236
2425,_SE23iecdEeet0YmmfbMwkw,CF1,41.5845
2426,_SE23iecdEeet0YmmfbMwkw,CF1,41.5845
2427,_SE23iecdEeet0YmmfbMwkw,CF1,41.5845
2428,_SFGwm-cdEeet0YmmfbMwkw,CF1,4.3399
2429,_SFGwm-cdEeet0YmmfbMwkw,CF1,4.3399
2430,_SFGwm-cdEeet0YmmfbMwkw,CF1,4.3399
2431,_SFGwm-cdEeet0YmmfbMwkw,CF1,4.3399
2432,_SFGwm-cdEeet0YmmfbMwkw,CF1,4.3399
2433,_SFGwm-cdEeet0YmmfbMwkw,CF1,4.3399
2434,_SFGwm-cdEeet0YmmfbMwkw,CF1,4.3399
2435,_SFGv8ecdEeet0YmmfbMwkw,CF1,4.3349
2436,_SFGv8ecdEeet0YmmfbMwkw,CF1,4.3349
2437,_SFGv8ecdEeet0YmmfbMwkw,CF1,4.3349
2438,_SFGv8ecdEeet0YmmfbMwkw,CF1,4.3349
2439,_SFFhROcdEeet0YmmfbMwkw,CF2,2.6994
2440,_SFFhROcdEeet0YmmfbMwkw,CF2,2.6994
2441,_SFFhROcdEeet0YmmfbMwkw,CF2,2.6994
2442,_SFFhROcdEeet0YmmfbMwkw,CF2,2.6994
2443,_SFFhROcdEeet0YmmfbMwkw,CF2,2.6994
2444,_SFFhROcdEeet0YmmfbMwkw,CF2,2.6994
2445,_SE7wGecdEeet0YmmfbMwkw,CF1,4.2169
2446,_SE7wGecdEeet0YmmfbMwkw,CF1,4.2169
2447,_SE4GA-cdEeet0YmmfbMwkw,CF1,2.0724
2448,_SE4GA-cdEeet0YmmfbMwkw,CF1,2.0724
2449,_SE4GA-cdEeet0YmmfbMwkw,CF1,2.0724
2450,_SFJyvecdEeet0YmmfbMwkw,CF3,4.5937
2451,_SFJyvecdEeet0YmmfbMwkw,CF3,4.5937
2452,_SFJyvecdEeet0YmmfbMwkw,CF3,4.5937
2453,_SE9lYOcdEeet0YmmfbMwkw,CF1,4.2289
2454,_SE9lYOcdEeet0YmmfbMwkw,CF1,4.2289
2455,_SE9lYOcdEeet0YmmfbMwkw,CF1,4.2289
2456,_SE9lYOcdEeet0YmmfbMwkw,CF1,4.2289
2457,_SE9lYOcdEeet0YmmfbMwkw,CF1,4.2289
2458,_SE9lYOcdEeet0YmmfbMwkw,CF1,4.2289
2459,_SE9lYOcdEeet0YmmfbMwkw,CF1,4.2289
2460,_SE9lYOcdEeet0YmmfbMwkw,CF1,4.2289
2461,_SE9lYOcdEeet0YmmfbMwkw,CF1,4.2289
2462,_SFESrecdEeet0YmmfbMwkw,CF2,2.8602
