,Optimal_Affected_Component_Uid,Optimal_Failure,raw,cube,sqt,log10,ln,log2
239,_SFSVs-cdEeet0YmmfbMwkw,CF3,693.0,879.1045,547.8284,301.9031,286.0794,700.0096
240,_SEymIOcdEeet0YmmfbMwkw,CF2,1327.3952,879.1045,1142.8543,894.9818,873.5629,228.0
241,_SEx_KecdEeet0YmmfbMwkw,CF1,1327.3952,879.1045,1142.8543,894.9818,873.5629,228.0
242,_SEzNE-cdEeet0YmmfbMwkw,CF3,920.5459,879.1045,757.2058,514.4693,497.3829,228.0
243,_SEz0XOcdEeet0YmmfbMwkw,CF3,920.5459,406.0,757.2058,514.4693,497.3829,811.5826
244,_SE0bSucdEeet0YmmfbMwkw,CF3,920.5459,406.0,757.2058,514.4693,497.3829,811.5826
245,_SE8-O-cdEeet0YmmfbMwkw,CF1,659.0,406.0,513.8284,269.9031,252.0794,436.8803
246,_SE_a_OcdEeet0YmmfbMwkw,CF2,659.0,999.0982,513.8284,269.9031,252.0794,436.8803
247,_SE-L5ecdEeet0YmmfbMwkw,CF1,659.0,999.0982,513.8284,269.9031,252.0794,436.8803
248,_SE-MhecdEeet0YmmfbMwkw,CF1,660.0,616.0281,514.8284,270.9031,253.0794,194.0
249,_SFAodecdEeet0YmmfbMwkw,CF2,660.0,616.0281,514.8284,270.9031,253.0794,194.0
250,_SFBPhucdEeet0YmmfbMwkw,CF2,660.0,616.0281,514.8284,270.9031,253.0794,194.0
251,_SFApHecdEeet0YmmfbMwkw,CF2,676.0,372.0,530.8284,285.9031,269.0794,195.0
252,_SE8XmecdEeet0YmmfbMwkw,CF1,676.0,372.0,530.8284,285.9031,269.0794,195.0
253,_SE_aWucdEeet0YmmfbMwkw,CF2,676.0,372.0,530.8284,285.9031,269.0794,195.0
254,_SE8-s-cdEeet0YmmfbMwkw,CF1,1005.5459,373.0,842.2058,583.4693,582.3829,211.0
255,_SE9lYOcdEeet0YmmfbMwkw,CF1,1005.5459,373.0,842.2058,583.4693,582.3829,211.0
256,_SE-z0OcdEeet0YmmfbMwkw,CF1,1005.5459,373.0,842.2058,583.4693,582.3829,211.0
257,_SFABWOcdEeet0YmmfbMwkw,CF2,1093.5459,389.0,930.2058,662.4693,670.3829,521.8803
258,_SFACAucdEeet0YmmfbMwkw,CF2,1093.5459,389.0,930.2058,662.4693,670.3829,521.8803
259,_SFB2rOcdEeet0YmmfbMwkw,CF2,1093.5459,389.0,930.2058,662.4693,670.3829,521.8803
260,_SE-zLOcdEeet0YmmfbMwkw,CF1,799.0,701.0281,652.1623,408.0,390.3026,609.8803
261,_SFDr2-cdEeet0YmmfbMwkw,CF3,799.0,701.0281,652.1623,408.0,390.3026,609.8803
262,_SFCeQucdEeet0YmmfbMwkw,CF3,799.0,701.0281,652.1623,408.0,390.3026,609.8803
263,_SFDse-cdEeet0YmmfbMwkw,CF3,1127.5459,789.0281,964.2058,691.4693,704.3829,332.3219
264,_SFESe-cdEeet0YmmfbMwkw,CF3,1127.5459,789.0281,964.2058,691.4693,704.3829,332.3219
265,_SFDEyecdEeet0YmmfbMwkw,CF3,697.0,789.0281,551.8284,304.9031,290.0794,332.3219
266,_SFETG-cdEeet0YmmfbMwkw,CF3,697.0,509.1544,551.8284,304.9031,290.0794,643.8803
267,_SFDFbecdEeet0YmmfbMwkw,CF3,697.0,509.1544,551.8284,304.9031,290.0794,643.8803
268,_SFCdxecdEeet0YmmfbMwkw,CF3,1293.3952,509.1544,1108.8543,860.9818,841.5629,232.0
269,_SFB3UucdEeet0YmmfbMwkw,CF3,1293.3952,410.0,1108.8543,860.9818,841.5629,232.0
270,_SFGwGecdEeet0YmmfbMwkw,CF1,1293.3952,410.0,1108.8543,860.9818,841.5629,232.0
271,_SFKaeecdEeet0YmmfbMwkw,CF1,1252.3952,410.0,1067.8543,819.9818,803.5629,782.5826
272,_SFMO7ecdEeet0YmmfbMwkw,CF2,1252.3952,965.0982,1067.8543,819.9818,803.5629,782.5826
273,_SFFhsucdEeet0YmmfbMwkw,CF1,1252.3952,965.0982,1067.8543,819.9818,803.5629,782.5826
274,_SFGH_OcdEeet0YmmfbMwkw,CF1,621.0,965.0982,476.6458,233.8451,214.9459,745.5826
275,_SFJyFecdEeet0YmmfbMwkw,CF1,621.0,924.0982,476.6458,233.8451,214.9459,745.5826
276,_SFJytecdEeet0YmmfbMwkw,CF1,621.0,924.0982,476.6458,233.8451,214.9459,745.5826
277,_SFLBsecdEeet0YmmfbMwkw,CF2,4204.8268,924.0982,1003.9073,837.2317,849.4706,156.8074
278,_SFLnRecdEeet0YmmfbMwkw,CF2,4195.8268,334.9129,1003.3185,837.1648,849.3165,156.8074
279,_SFM1r-cdEeet0YmmfbMwkw,CF2,4195.8268,334.9129,1003.3185,837.1648,849.3165,156.8074
280,_SFM2T-cdEeet0YmmfbMwkw,CF2,4195.8268,334.9129,1003.3185,837.1648,849.3165,506.8803
281,_SFNdAucdEeet0YmmfbMwkw,CF2,990.5459,871.5758,827.2058,572.4693,567.3829,506.8803
282,_SFGvd-cdEeet0YmmfbMwkw,CF1,990.5459,871.3765,827.2058,572.4693,567.3829,506.8803
283,_SFKZ1-cdEeet0YmmfbMwkw,CF1,990.5459,871.3765,827.2058,572.4693,567.3829,506.8803
284,_SFMOS-cdEeet0YmmfbMwkw,CF2,990.5459,871.3765,827.2058,572.4693,567.3829,869.8235
285,_SFE6ZucdEeet0YmmfbMwkw,CF1,1402.0545,686.0281,1193.2435,941.3555,926.4229,869.8235
286,_SFFhCOcdEeet0YmmfbMwkw,CF1,1402.0545,686.0281,1193.2435,941.3555,926.4229,869.8235
287,_SFGu0ecdEeet0YmmfbMwkw,CF1,1402.0545,686.0281,1193.2435,941.3555,926.4229,246.0
288,_SFGwkecdEeet0YmmfbMwkw,CF1,711.0,686.0281,565.8284,350.9031,304.0794,246.0
289,_SFJK--cdEeet0YmmfbMwkw,CF1,711.0,1046.9972,565.8284,350.9031,304.0794,246.0
290,_SFKZMecdEeet0YmmfbMwkw,CF1,711.0,1046.9972,565.8284,350.9031,304.0794,246.0
291,_SFLAXecdEeet0YmmfbMwkw,CF2,711.0,1046.9972,565.8284,350.9031,304.0794,246.0
292,_SFLBB-cdEeet0YmmfbMwkw,CF2,711.0,424.0,565.8284,350.9031,304.0794,246.0
293,_SFLokecdEeet0YmmfbMwkw,CF2,711.0,424.0,565.8284,350.9031,304.0794,353.3219
294,_SFMPZecdEeet0YmmfbMwkw,CF2,820.0,424.0,673.1623,429.0,411.3026,353.3219
295,_SFMQD-cdEeet0YmmfbMwkw,CF2,820.0,424.0,673.1623,429.0,411.3026,353.3219
296,_SFNdqOcdEeet0YmmfbMwkw,CF2,820.0,424.0,673.1623,429.0,411.3026,276.0
297,_SFGIpOcdEeet0YmmfbMwkw,CF1,741.0,424.0,595.8284,335.9031,334.0794,276.0
298,_SFJzXecdEeet0YmmfbMwkw,CF1,741.0,530.1544,595.8284,335.9031,334.0794,276.0
299,_SFLn7ecdEeet0YmmfbMwkw,CF2,741.0,530.1544,595.8284,335.9031,334.0794,333.3219
300,_SFM29-cdEeet0YmmfbMwkw,CF2,800.0,530.1544,653.1623,409.0,391.3026,333.3219
301,_SFODgecdEeet0YmmfbMwkw,CF2,800.0,454.0,653.1623,409.0,391.3026,333.3219
302,_SFOrh-cdEeet0YmmfbMwkw,CF3,800.0,454.0,653.1623,409.0,391.3026,908.5271
303,_SFS9vOcdEeet0YmmfbMwkw,CF3,1461.664,454.0,1233.8275,980.5672,794.1704,908.5271
304,_SFOq5ecdEeet0YmmfbMwkw,CF3,1461.664,510.1544,1233.8275,980.5672,794.1704,908.5271
305,_SFS9GucdEeet0YmmfbMwkw,CF3,1461.664,510.1544,1233.8275,980.5672,794.1704,634.1427
306,_SFOD_ucdEeet0YmmfbMwkw,CF3,1231.4454,510.1544,1054.9177,667.4580000000001,964.9107,634.5577
307,_SFSWNecdEeet0YmmfbMwkw,CF3,1231.4454,1086.5629,1054.9177,667.5830000000001,964.9107,634.5577
308,_SFOEpucdEeet0YmmfbMwkw,CF3,1231.4454,1086.5629,1054.9177,667.5830000000001,964.9107,634.5577
309,_SFSW3ecdEeet0YmmfbMwkw,CF3,1486.7959,1086.5629,414.2361,667.5830000000001,666.4264,734.0165
310,_SFOFSucdEeet0YmmfbMwkw,CF3,1491.2959,730.5832,414.2361,807.8114,666.7141,734.0165
311,_SFS8dOcdEeet0YmmfbMwkw,CF3,1491.2959,730.8228,414.2361,807.8114,666.7141,734.0165
312,_SEu7g-cdEeet0YmmfbMwkw,CF3,1491.2959,730.8228,946.2058,807.8114,666.7141,94.3219
313,_SEvinOcdEeet0YmmfbMwkw,CF3,557.0,730.8228,946.2058,172.699,153.6094,94.3219
314,_SFOsK-cdEeet0YmmfbMwkw,CF3,557.0,912.7274,946.2058,172.699,153.6094,94.3219
315,_SFTjAecdEeet0YmmfbMwkw,CF3,557.0,912.7274,946.2058,172.699,153.6094,625.8803
316,_SFSVuOcdEeet0YmmfbMwkw,CF3,1109.5459,912.7274,946.2058,742.4693,686.3829,625.8803
317,_SFSVE-cdEeet0YmmfbMwkw,CF3,1109.5459,273.71,946.2058,742.4693,686.3829,625.8803
318,_SEtGI-cdEeet0YmmfbMwkw,CF3,1109.5459,273.71,957.2918,742.4693,686.3829,625.8803
319,_SEuUY-cdEeet0YmmfbMwkw,CF3,1109.5459,273.71,957.2918,742.4693,686.3829,625.8803
320,_SEzNFecdEeet0YmmfbMwkw,CF2,1109.5459,805.0281,957.2918,742.4693,686.3829,625.8803
321,_SEymIOcdEeet0YmmfbMwkw,CF1,1109.5459,805.0281,940.2058,742.4693,686.3829,698.9176
322,_SEz0XucdEeet0YmmfbMwkw,CF3,2375.1954,805.0281,940.2058,728.0815,680.3829,698.9176
323,_SE0bTOcdEeet0YmmfbMwkw,CF3,2375.1954,805.0281,940.2058,728.0815,680.3829,698.9176
324,_SE1CCecdEeet0YmmfbMwkw,CF3,2375.1954,805.0281,873.2058,728.0815,680.3829,619.8803
325,_SE8-O-cdEeet0YmmfbMwkw,CF1,1103.5459,805.0281,873.2058,670.4693,613.3829,619.8803
326,_SE_a_OcdEeet0YmmfbMwkw,CF2,1103.5459,802.5736,873.2058,670.4693,613.3829,619.8803
327,_SE-L5ecdEeet0YmmfbMwkw,CF1,1103.5459,802.5736,873.2058,670.4693,613.3829,552.8803
328,_SE-MhecdEeet0YmmfbMwkw,CF1,1036.5459,802.5736,873.2058,731.4693,613.3829,552.8803
329,_SFAodecdEeet0YmmfbMwkw,CF2,1036.5459,799.0281,873.2058,731.4693,613.3829,552.8803
330,_SFBPhucdEeet0YmmfbMwkw,CF2,1036.5459,799.0281,873.2058,731.4693,613.3829,552.8803
331,_SFApHecdEeet0YmmfbMwkw,CF2,1036.5459,799.0281,873.2058,731.4693,613.3829,552.8803
332,_SE_aWucdEeet0YmmfbMwkw,CF1,1036.5459,732.0281,873.2058,731.4693,613.3829,552.8803
333,_SE8-s-cdEeet0YmmfbMwkw,CF1,1036.5459,732.0281,873.2058,731.4693,613.3829,552.8803
334,_SE9lYOcdEeet0YmmfbMwkw,CF1,1036.5459,732.0281,833.2058,731.4693,613.3829,552.8803
335,_SE-z0OcdEeet0YmmfbMwkw,CF1,1036.5459,732.0281,833.2058,731.4693,573.3829,552.8803
336,_SFABWOcdEeet0YmmfbMwkw,CF2,1036.5459,732.0281,833.2058,731.4693,573.3829,552.8803
337,_SFACAucdEeet0YmmfbMwkw,CF2,1036.5459,732.0281,509.8284,731.4693,573.3829,512.8803
338,_SFB2rOcdEeet0YmmfbMwkw,CF2,996.5459,732.0281,509.8284,576.4693,248.0794,512.8803
339,_SE-zLOcdEeet0YmmfbMwkw,CF1,996.5459,732.0281,509.8284,576.4693,248.0794,512.8803
340,_SFDr3ecdEeet0YmmfbMwkw,CF3,996.5459,732.0281,943.2058,576.4693,248.0794,190.0
341,_SFB3V-cdEeet0YmmfbMwkw,CF2,655.0,732.0281,943.2058,266.9031,862.5629,190.0
342,_SFDsfecdEeet0YmmfbMwkw,CF3,655.0,692.0281,943.2058,266.9031,862.5629,190.0
343,_SFESfecdEeet0YmmfbMwkw,CF3,655.0,692.0281,943.2058,266.9031,683.3829,800.5826
344,_SFETHecdEeet0YmmfbMwkw,CF3,1316.3952,692.0281,1045.4484,883.9818,683.3829,800.5826
345,_SFE57ucdEeet0YmmfbMwkw,CF3,1316.3952,368.0,1045.4484,883.9818,683.3829,622.8803
346,_SFDFc-cdEeet0YmmfbMwkw,CF3,1106.5459,368.0,582.8284,672.4693,683.3829,622.8803
347,_SFCeSucdEeet0YmmfbMwkw,CF3,1106.5459,368.0,582.8284,672.4693,785.5007,622.8803
348,_SFDEzecdEeet0YmmfbMwkw,CF3,1106.5459,988.0982,582.8284,672.4693,785.5007,622.8803
349,_SFCdyucdEeet0YmmfbMwkw,CF3,1106.5459,988.0982,996.3891,672.4693,321.0794,725.0502
350,_SFGwGecdEeet0YmmfbMwkw,CF1,1210.5459,802.0281,996.3891,800.5205,321.0794,725.0502
351,_SFKaeecdEeet0YmmfbMwkw,CF1,1210.5459,802.0281,996.3891,800.5205,321.0794,263.0
352,_SFMO7ecdEeet0YmmfbMwkw,CF2,728.0,802.0281,996.3891,322.9031,736.4725,263.0
353,_SFFhsucdEeet0YmmfbMwkw,CF1,728.0,802.0281,976.2058,322.9031,736.4725,263.0
354,_SFGH_OcdEeet0YmmfbMwkw,CF1,728.0,904.1289999999999,976.2058,322.9031,736.4725,676.0096
355,_SFJyFecdEeet0YmmfbMwkw,CF1,1161.0459,904.1289999999999,977.2058,751.5082,736.4725,676.0096
356,_SFJytecdEeet0YmmfbMwkw,CF1,1161.0459,441.0,977.2058,751.5082,716.3829,676.0096
357,_SFLBsecdEeet0YmmfbMwkw,CF2,1161.0459,441.0,977.2058,751.5082,716.3829,676.0096
358,_SFLnRecdEeet0YmmfbMwkw,CF2,1161.0459,441.0,807.2058,751.5082,717.3829,655.8803
359,_SFM1r-cdEeet0YmmfbMwkw,CF2,1139.5459,855.1045,807.2058,703.4693,717.3829,655.8803
360,_SFM2T-cdEeet0YmmfbMwkw,CF2,1139.5459,855.1045,807.2058,703.4693,717.3829,656.8803
361,_SFNdAucdEeet0YmmfbMwkw,CF2,1140.5459,855.1045,613.0,704.4693,547.3829,656.8803
362,_SFOEBucdEeet0YmmfbMwkw,CF2,1140.5459,855.1045,613.0,704.4693,547.3829,656.8803
363,_SFGvd-cdEeet0YmmfbMwkw,CF1,1140.5459,835.0281,613.0,704.4693,547.3829,486.8803
364,_SFKZ1-cdEeet0YmmfbMwkw,CF1,970.5459,835.0281,1183.9502,554.4693,351.1972,486.8803
365,_SFMOS-cdEeet0YmmfbMwkw,CF2,970.5459,836.0281,1183.9502,554.4693,351.1972,486.8803
366,_SFFhCOcdEeet0YmmfbMwkw,CF1,970.5459,836.0281,1183.9502,554.4693,351.1972,293.1699
367,_SFGu0ecdEeet0YmmfbMwkw,CF1,759.0,836.0281,626.9916,368.9542,921.9828,293.1699
368,_SFGwkecdEeet0YmmfbMwkw,CF1,759.0,666.0281,626.9916,368.9542,921.9828,293.1699
369,_SFJK--cdEeet0YmmfbMwkw,CF1,759.0,666.0281,626.9916,368.9542,921.9828,861.1886
370,_SFKZMecdEeet0YmmfbMwkw,CF1,1378.8449,666.0281,856.2058,918.1643,430.8268,861.1886
371,_SFLAXecdEeet0YmmfbMwkw,CF1,1378.8449,471.0801,856.2058,918.1643,430.8268,861.1886
372,_SFLBB-cdEeet0YmmfbMwkw,CF2,1378.8449,471.0801,856.2058,918.1643,430.8268,397.9118
373,_SFLokecdEeet0YmmfbMwkw,CF2,1501.8627,471.0801,856.2058,430.6287,596.3829,397.9118
374,_SFMPZecdEeet0YmmfbMwkw,CF2,1501.8627,1023.5194,856.2058,430.6287,596.3829,397.9118
375,_SFMQD-cdEeet0YmmfbMwkw,CF2,1501.8627,1023.5194,442.4495,430.6287,596.3829,535.8803
376,_SFNdqOcdEeet0YmmfbMwkw,CF2,1019.5459,1023.5194,442.4495,597.4693,596.3829,535.8803
377,_SFGIpOcdEeet0YmmfbMwkw,CF1,1019.5459,497.2225,442.4495,597.4693,596.3829,535.8803
378,_SFJzXecdEeet0YmmfbMwkw,CF1,1019.5459,497.2225,657.1623,597.4693,180.7918,535.8803
379,_SFLn7ecdEeet0YmmfbMwkw,CF2,1019.5459,497.2225,657.1623,597.4693,180.7918,535.8803
380,_SFM29-cdEeet0YmmfbMwkw,CF2,1019.5459,715.0281,657.1623,597.4693,180.7918,122.585
381,_SFOq5-cdEeet0YmmfbMwkw,CF3,586.0,715.0281,684.4641,199.7782,395.3026,122.585
382,_SFS9HOcdEeet0YmmfbMwkw,CF3,586.0,715.0281,684.4641,199.7782,395.3026,122.585
383,_SFODgecdEeet0YmmfbMwkw,CF2,586.0,715.0281,684.4641,199.7782,395.3026,337.3219
384,_SEu7iucdEeet0YmmfbMwkw,CF3,804.0,715.0281,1037.6399,413.0,858.9535,337.3219
385,_SEvio-cdEeet0YmmfbMwkw,CF3,804.0,300.8171,1037.1042,413.0,858.7712,337.3219
386,_SEwJrOcdEeet0YmmfbMwkw,CF3,804.0,300.8171,1037.1042,413.0,858.7712,831.2739
387,_SFOFUOcdEeet0YmmfbMwkw,CF3,1883.6727,300.8171,1037.1042,861.1124,858.7712,831.0109
388,_SFS8eucdEeet0YmmfbMwkw,CF3,1877.3727,514.1544,1037.1042,861.0332,858.7712,831.0109
389,_SFSWPecdEeet0YmmfbMwkw,CF3,1877.3727,514.1544,611.0,861.0332,422.4849,831.0109
390,_SFOEqucdEeet0YmmfbMwkw,CF3,1877.3727,514.1544,611.0,861.0332,422.4849,831.0109
391,_SFSW4ecdEeet0YmmfbMwkw,CF3,1877.3727,925.3112,611.0,861.0332,422.4849,291.1699
392,_SFOri-cdEeet0YmmfbMwkw,CF3,833.0,925.1133,1089.8543,440.0792,349.1972,291.1699
393,_SFS9wOcdEeet0YmmfbMwkw,CF3,833.0,925.1133,1089.8543,440.0792,349.1972,291.1699
394,_SFSVGOcdEeet0YmmfbMwkw,CF3,833.0,925.1133,1089.8543,440.0792,349.1972,766.5826
395,_SFSVvecdEeet0YmmfbMwkw,CF3,757.0,925.1133,1089.8543,366.9542,824.5629,766.5826
396,_SEtGKOcdEeet0YmmfbMwkw,CF3,757.0,541.2894,1089.8543,366.9542,824.5629,766.5826
397,_SEuUaOcdEeet0YmmfbMwkw,CF3,757.0,541.2894,764.2058,366.9542,824.5629,766.5826
398,_SFOsMecdEeet0YmmfbMwkw,CF3,1274.3952,541.2894,764.2058,841.9818,824.5629,766.5826
399,_SFTjB-cdEeet0YmmfbMwkw,CF3,1274.3952,469.0801,764.2058,841.9818,824.5629,443.8803
400,_SEzNFecdEeet0YmmfbMwkw,CF1,1274.3952,469.0801,1035.4484,841.9818,504.3829,443.8803
401,_SEz0YucdEeet0YmmfbMwkw,CF2,1274.3952,469.0801,1035.4484,841.9818,504.3829,443.8803
402,_SE1CgecdEeet0YmmfbMwkw,CF3,1274.3952,946.0982,1035.4484,841.9818,504.3829,715.0502
403,_SE0bUOcdEeet0YmmfbMwkw,CF3,927.5459,946.0982,1059.8039999999999,518.4693,775.5007,715.0502
404,_SE1CDecdEeet0YmmfbMwkw,CF3,927.5459,946.0982,1059.8039999999999,518.4693,775.5007,715.0502
405,_SE_a_OcdEeet0YmmfbMwkw,CF1,927.5459,946.0982,1059.8039999999999,518.4693,775.5007,738.5534
406,_SE-L5ecdEeet0YmmfbMwkw,CF1,1200.5459,946.0982,1059.8039999999999,790.5205,917.9828,738.5534
407,_SE-MhecdEeet0YmmfbMwkw,CF1,1200.5459,623.0281,441.4495,790.5205,917.9828,738.5534
408,_SFAodecdEeet0YmmfbMwkw,CF2,1200.5459,623.0281,441.4495,790.5205,917.9828,738.5534
409,_SFBPhucdEeet0YmmfbMwkw,CF2,1243.8952,623.0281,441.4495,914.1643,796.5427,397.2013
410,_SFApHecdEeet0YmmfbMwkw,CF2,1243.8952,894.1289999999999,524.8284,914.1643,796.5427,396.7863
411,_SE_aWucdEeet0YmmfbMwkw,CF1,1243.8952,894.1289999999999,524.8284,914.1643,796.5427,121.585
412,_SE8-s-cdEeet0YmmfbMwkw,CF1,1243.8952,894.1289999999999,524.8284,811.9731,796.5427,121.585
413,_SE9lYOcdEeet0YmmfbMwkw,CF1,4402.6588,1019.5194,467.6458,811.9731,850.9641,121.585
414,_SE-z0OcdEeet0YmmfbMwkw,CF1,4393.6588,1019.5194,467.6458,811.9731,850.7971,205.0
415,_SFABWOcdEeet0YmmfbMwkw,CF2,1494.3167,1019.5194,467.6458,811.9731,430.3343,205.0
416,_SFACAucdEeet0YmmfbMwkw,CF2,1489.8167,874.8825,766.2058,838.0075,430.0466,205.0
417,_SFB2rOcdEeet0YmmfbMwkw,CF2,585.0,874.6722,766.2058,837.9349,179.7918,147.8074
418,_SE-zLOcdEeet0YmmfbMwkw,CF1,585.0,917.0786,766.2058,430.4148,179.7918,147.8074
419,_SFDFdecdEeet0YmmfbMwkw,CF3,585.0,917.0786,667.1623,430.2898,179.7918,147.8074
420,_SFB3V-cdEeet0YmmfbMwkw,CF2,670.0,917.0786,667.1623,198.7782,263.0794,445.8803
421,_SFCdz-cdEeet0YmmfbMwkw,CF2,670.0,917.0786,667.1623,198.7782,263.0794,445.8803
422,_SFDE0-cdEeet0YmmfbMwkw,CF3,670.0,496.8151,1050.9177,198.7782,263.0794,445.8803
423,_SFCeTucdEeet0YmmfbMwkw,CF3,612.0,496.5755,1050.9177,280.9031,205.9459,347.3219
424,_SFE6ZucdEeet0YmmfbMwkw,CF3,612.0,299.8171,1050.9177,280.9031,205.9459,347.3219
425,_SFDr4ecdEeet0YmmfbMwkw,CF3,612.0,299.8171,785.2058,280.9031,205.9459,347.3219
426,_SFDsgecdEeet0YmmfbMwkw,CF3,929.5459,299.8171,785.2058,224.8451,506.3829,730.0165
427,_SFESgecdEeet0YmmfbMwkw,CF3,929.5459,383.0,785.2058,224.8451,506.3829,730.0165
428,_SFETIecdEeet0YmmfbMwkw,CF3,929.5459,383.0,972.2058,224.8451,506.3829,730.0165
429,_SFE58ucdEeet0YmmfbMwkw,CF3,814.0,383.0,972.2058,520.4693,405.3026,464.8803
430,_SFGwGecdEeet0YmmfbMwkw,CF1,814.0,325.9129,972.2058,520.4693,405.3026,464.8803
431,_SFKaeecdEeet0YmmfbMwkw,CF1,814.0,325.9129,997.3891,520.4693,405.3026,464.8803
432,_SFMO7ecdEeet0YmmfbMwkw,CF2,1227.4454,325.9129,997.3891,423.0,790.1704,651.8803
433,_SFOEsOcdEeet0YmmfbMwkw,CF2,1227.4454,625.0281,792.2058,423.0,790.1704,651.8803
434,_SFFhsucdEeet0YmmfbMwkw,CF1,1227.4454,625.0281,792.2058,423.0,790.1704,651.8803
435,_SFGH_OcdEeet0YmmfbMwkw,CF1,948.5459,625.0281,792.2058,803.8114,525.3829,677.0096
436,_SFJyFecdEeet0YmmfbMwkw,CF1,948.5459,524.1544,792.2058,803.8114,525.3829,677.0096
437,_SFJytecdEeet0YmmfbMwkw,CF1,948.5459,524.1544,561.8284,803.8114,525.3829,471.8803
438,_SFLBsecdEeet0YmmfbMwkw,CF2,1135.5459,524.1544,561.8284,536.4693,712.3829,471.8803
439,_SFLnRecdEeet0YmmfbMwkw,CF2,1135.5459,908.7274,561.8284,536.4693,712.3829,471.8803
440,_SFM1r-cdEeet0YmmfbMwkw,CF2,1135.5459,908.7274,561.8284,536.4693,712.3829,471.8803
441,_SFM2T-cdEeet0YmmfbMwkw,CF2,1162.0459,908.7274,561.8284,699.4693,737.4725,242.0
442,_SFNdAucdEeet0YmmfbMwkw,CF2,1162.0459,644.0281,561.8284,699.4693,737.4725,242.0
443,_SFOEBucdEeet0YmmfbMwkw,CF2,955.5459,644.0281,2.2361,699.4693,532.3829,242.0
444,_SFGvd-cdEeet0YmmfbMwkw,CF1,955.5459,644.0281,2.2361,752.5082,532.3829,242.0
445,_SFKZ1-cdEeet0YmmfbMwkw,CF1,955.5459,831.0281,2.2361,752.5082,532.3829,242.0
446,_SFMOS-cdEeet0YmmfbMwkw,CF2,955.5459,831.0281,424.2361,541.4693,532.3829,242.0
447,_SFGu0ecdEeet0YmmfbMwkw,CF1,707.0,831.0281,424.2361,541.4693,300.0794,2.3219
448,_SFGwkecdEeet0YmmfbMwkw,CF1,707.0,856.1045,424.2361,541.4693,300.0794,2.3219
449,_SFJK--cdEeet0YmmfbMwkw,CF1,707.0,856.1045,1138.8543,541.4693,300.0794,2.3219
450,_SFKZMecdEeet0YmmfbMwkw,CF1,707.0,651.0281,1138.8543,348.9031,300.0794,104.3219
451,_SFLAXecdEeet0YmmfbMwkw,CF1,707.0,651.0281,1138.8543,348.9031,300.0794,104.3219
452,_SFLBB-cdEeet0YmmfbMwkw,CF1,707.0,651.0281,718.6742,348.9031,300.0794,104.3219
453,_SFLokecdEeet0YmmfbMwkw,CF2,5.0,651.0281,718.6742,348.9031,1.6094,807.5826
454,_SFMPZecdEeet0YmmfbMwkw,CF2,5.0,420.0,718.6742,348.9031,1.6094,807.5826
455,_SFMQD-cdEeet0YmmfbMwkw,CF2,5.0,420.0,843.2058,348.9031,1.6094,807.5826
456,_SFNdqOcdEeet0YmmfbMwkw,CF2,567.0,420.0,843.2058,162.69899999999998,163.6094,397.7549
457,_SFGIpOcdEeet0YmmfbMwkw,CF1,567.0,420.0,843.2058,162.69899999999998,163.6094,397.7549
458,_SFJzXecdEeet0YmmfbMwkw,CF1,567.0,420.0,555.8284,162.69899999999998,163.6094,397.7549
459,_SFLn7ecdEeet0YmmfbMwkw,CF2,1323.3952,420.0,555.8284,182.699,869.5629,522.8803
460,_SFM29-cdEeet0YmmfbMwkw,CF2,1323.3952,1.71,555.8284,182.699,869.5629,522.8803
461,_SFOFUucdEeet0YmmfbMwkw,CF3,1323.3952,1.71,555.8284,182.699,869.5629,522.8803
462,_SFS8fOcdEeet0YmmfbMwkw,CF3,868.5,1.71,555.8284,890.9818,456.6027,236.0
463,_SFODgecdEeet0YmmfbMwkw,CF2,868.5,283.71,555.8284,890.9818,456.6027,236.0
464,_SFSW5-cdEeet0YmmfbMwkw,CF3,868.5,283.71,880.2058,890.9818,456.6027,236.0
465,_SEu7jecdEeet0YmmfbMwkw,CF3,1006.5459,283.71,880.2058,474.1303,583.3829,236.0
466,_SEvipucdEeet0YmmfbMwkw,CF3,1006.5459,995.0982,880.2058,474.1303,583.3829,236.0
467,_SEwJr-cdEeet0YmmfbMwkw,CF3,1006.5459,995.0982,1124.8543,474.1303,583.3829,236.0
468,_SEwwp-cdEeet0YmmfbMwkw,CF3,701.0,995.0982,1124.8543,584.4693,294.0794,559.8803
469,_SFSWQecdEeet0YmmfbMwkw,CF3,701.0,575.3811,1124.8543,584.4693,294.0794,559.8803
470,_SFOq6-cdEeet0YmmfbMwkw,CF3,701.0,575.3811,1124.8543,584.4693,294.0794,559.8803
471,_SFS9IOcdEeet0YmmfbMwkw,CF3,701.0,575.3811,1124.8543,343.9031,294.0794,820.5826
472,_SFOsNucdEeet0YmmfbMwkw,CF3,701.0,702.0281,1124.8543,343.9031,294.0794,820.5826
473,_SFSVHecdEeet0YmmfbMwkw,CF3,701.0,702.0281,1124.8543,343.9031,294.0794,820.5826
474,_SFTjDOcdEeet0YmmfbMwkw,CF3,1043.5459,702.0281,1124.8543,343.9031,620.3829,820.5826
475,_SEtGLecdEeet0YmmfbMwkw,CF3,1043.5459,414.0,1124.8543,343.9031,620.3829,820.5826
476,_SEuUbecdEeet0YmmfbMwkw,CF3,1043.5459,414.0,1250.174,343.9031,620.3829,820.5826
