,Optimal_Affected_Component_Uid,Optimal_Failure,log2
2056,_SFETO-cdEeet0YmmfbMwkw,CF2,3.5780000000000003
2057,_SFETO-cdEeet0YmmfbMwkw,CF2,3.5780000000000003
2058,_SFETO-cdEeet0YmmfbMwkw,CF2,3.5780000000000003
2059,_SFETO-cdEeet0YmmfbMwkw,CF2,3.5780000000000003
2060,_SFETO-cdEeet0YmmfbMwkw,CF2,3.5780000000000003
2061,_SFETO-cdEeet0YmmfbMwkw,CF2,3.5780000000000003
2062,_SFJzXecdEeet0YmmfbMwkw,CF1,4.4619
2063,_SFJzXecdEeet0YmmfbMwkw,CF1,4.4619
2064,_SFJzXecdEeet0YmmfbMwkw,CF1,4.4619
2065,_SFJzXecdEeet0YmmfbMwkw,CF1,4.4619
2066,_SFJzXecdEeet0YmmfbMwkw,CF1,4.4619
2067,_SFJzXecdEeet0YmmfbMwkw,CF1,4.4619
2068,_SE4FUecdEeet0YmmfbMwkw,CF2,5.6613
2069,_SE4FUecdEeet0YmmfbMwkw,CF2,5.6613
2070,_SE4FUecdEeet0YmmfbMwkw,CF2,5.6613
2071,_SFLn2-cdEeet0YmmfbMwkw,CF1,5.8293
2072,_SFLn2-cdEeet0YmmfbMwkw,CF1,5.8293
2073,_SFLn2-cdEeet0YmmfbMwkw,CF1,5.8293
2074,_SFLnTecdEeet0YmmfbMwkw,CF2,4.4739
2075,_SFLnTecdEeet0YmmfbMwkw,CF2,4.4739
2076,_SFLnTecdEeet0YmmfbMwkw,CF2,4.4739
2077,_SFLnTecdEeet0YmmfbMwkw,CF2,4.4739
2078,_SEu7n-cdEeet0YmmfbMwkw,CF2,7.0845
2079,_SEu7n-cdEeet0YmmfbMwkw,CF2,7.0845
2080,_SEu7n-cdEeet0YmmfbMwkw,CF2,7.0845
2081,_SFACROcdEeet0YmmfbMwkw,CF3,3.2984
2082,_SFACROcdEeet0YmmfbMwkw,CF3,3.2984
2083,_SFACROcdEeet0YmmfbMwkw,CF3,3.2984
2084,_SFS9GucdEeet0YmmfbMwkw,CF3,65.2532
2085,_SFS9GucdEeet0YmmfbMwkw,CF3,65.0605
2086,_SEymGucdEeet0YmmfbMwkw,CF3,5.7143
2087,_SEymGucdEeet0YmmfbMwkw,CF3,5.7143
2088,_SFKacecdEeet0YmmfbMwkw,CF1,5.8153
2089,_SFKacecdEeet0YmmfbMwkw,CF1,5.8153
2090,_SFKacecdEeet0YmmfbMwkw,CF1,5.8153
2091,_SFLB6ecdEeet0YmmfbMwkw,CF1,3.3084
2092,_SFLB6ecdEeet0YmmfbMwkw,CF1,3.3084
2093,_SFLB6ecdEeet0YmmfbMwkw,CF1,3.3084
2094,_SFOFVucdEeet0YmmfbMwkw,CF1,4.0119
2095,_SFOFVucdEeet0YmmfbMwkw,CF1,4.0119
2096,_SFOFVucdEeet0YmmfbMwkw,CF1,4.0119
2097,_SFLAbucdEeet0YmmfbMwkw,CF3,9.0295
2098,_SFLAbucdEeet0YmmfbMwkw,CF3,9.0295
2099,_SFLAbucdEeet0YmmfbMwkw,CF3,9.0295
2100,_SFNdqOcdEeet0YmmfbMwkw,CF1,4.0079
2101,_SFNdqOcdEeet0YmmfbMwkw,CF1,4.0079
2102,_SFNdqOcdEeet0YmmfbMwkw,CF1,4.0079
2103,_SFOrf-cdEeet0YmmfbMwkw,CF1,5.8613
2104,_SFOrf-cdEeet0YmmfbMwkw,CF1,5.8613
2105,_SFOrf-cdEeet0YmmfbMwkw,CF1,5.8613
2106,_SFDEwecdEeet0YmmfbMwkw,CF3,7.6826
2107,_SFDEwecdEeet0YmmfbMwkw,CF3,7.6826
2108,_SFDEwecdEeet0YmmfbMwkw,CF3,7.6826
2109,_SFDEwecdEeet0YmmfbMwkw,CF3,7.6826
2110,_SFDEwecdEeet0YmmfbMwkw,CF3,7.6826
2111,_SE3eaOcdEeet0YmmfbMwkw,CF3,5.6593
2112,_SE3eaOcdEeet0YmmfbMwkw,CF3,5.6593
2113,_SE3eaOcdEeet0YmmfbMwkw,CF3,5.6593
2114,_SFNdpOcdEeet0YmmfbMwkw,CF3,9.7761
2115,_SFNdpOcdEeet0YmmfbMwkw,CF3,9.7761
2116,_SFMPnOcdEeet0YmmfbMwkw,CF1,3.603
2117,_SFMPnOcdEeet0YmmfbMwkw,CF1,3.603
2118,_SFMPnOcdEeet0YmmfbMwkw,CF1,3.603
2119,_SFApR-cdEeet0YmmfbMwkw,CF3,3.565
2120,_SFApR-cdEeet0YmmfbMwkw,CF3,3.565
2121,_SFApR-cdEeet0YmmfbMwkw,CF3,3.565
2122,_SFACAucdEeet0YmmfbMwkw,CF1,5.7243
2123,_SFACAucdEeet0YmmfbMwkw,CF1,5.7243
2124,_SFACAucdEeet0YmmfbMwkw,CF1,5.7243
2125,_SEu7iucdEeet0YmmfbMwkw,CF3,94.3828
2126,_SEu7iucdEeet0YmmfbMwkw,CF3,94.1604
2127,_SEu7iucdEeet0YmmfbMwkw,CF3,93.8974
2128,_SEu7iucdEeet0YmmfbMwkw,CF3,93.8974
2129,_SEu7iucdEeet0YmmfbMwkw,CF3,93.8974
2130,_SEu7jecdEeet0YmmfbMwkw,CF1,7.6656
2131,_SEu7jecdEeet0YmmfbMwkw,CF1,7.6656
2132,_SEu7jecdEeet0YmmfbMwkw,CF1,7.6656
2133,_SFGwkecdEeet0YmmfbMwkw,CF1,5.7943
2134,_SFGwkecdEeet0YmmfbMwkw,CF1,5.7943
2135,_SFGwkecdEeet0YmmfbMwkw,CF1,5.7943
2136,_SFGwkecdEeet0YmmfbMwkw,CF1,5.7943
2137,_SFGwkecdEeet0YmmfbMwkw,CF1,5.7943
2138,_SFGwkecdEeet0YmmfbMwkw,CF1,5.7943
2139,_SFKZ4-cdEeet0YmmfbMwkw,CF1,2.7639
2140,_SFKZ4-cdEeet0YmmfbMwkw,CF1,2.7639
2141,_SFKZ4-cdEeet0YmmfbMwkw,CF1,2.7639
2142,_SFLAmecdEeet0YmmfbMwkw,CF3,3.597
2143,_SFLAmecdEeet0YmmfbMwkw,CF3,3.597
2144,_SFLAmecdEeet0YmmfbMwkw,CF3,3.597
2145,_SEtGGecdEeet0YmmfbMwkw,CF3,9.7481
2146,_SEtGGecdEeet0YmmfbMwkw,CF3,9.7481
2147,_SFDryecdEeet0YmmfbMwkw,CF3,7.6846
2148,_SFDryecdEeet0YmmfbMwkw,CF3,7.6846
2149,_SFDryecdEeet0YmmfbMwkw,CF3,7.6846
2150,_SFDryecdEeet0YmmfbMwkw,CF3,7.6846
2151,_SFS8eucdEeet0YmmfbMwkw,CF3,8.1787
2152,_SFS8eucdEeet0YmmfbMwkw,CF3,8.1787
2153,_SFLB7-cdEeet0YmmfbMwkw,CF3,2.7719
2154,_SFLB7-cdEeet0YmmfbMwkw,CF3,2.7719
2155,_SFLB7-cdEeet0YmmfbMwkw,CF3,2.7719
2156,_SE8-E-cdEeet0YmmfbMwkw,CF1,5.6743
2157,_SE8-E-cdEeet0YmmfbMwkw,CF1,5.6743
2158,_SE8-E-cdEeet0YmmfbMwkw,CF1,5.6743
2159,_SE8-E-cdEeet0YmmfbMwkw,CF1,5.6743
2160,_SE8XH-cdEeet0YmmfbMwkw,CF2,3.2944
2161,_SE8XH-cdEeet0YmmfbMwkw,CF2,3.2944
2162,_SE8XH-cdEeet0YmmfbMwkw,CF2,3.2944
2163,_SFJzmecdEeet0YmmfbMwkw,CF2,3.8059
2164,_SFJzmecdEeet0YmmfbMwkw,CF2,3.8059
2165,_SFJzmecdEeet0YmmfbMwkw,CF2,3.8059
2166,_SFJyFecdEeet0YmmfbMwkw,CF3,7.6986
2167,_SFJyFecdEeet0YmmfbMwkw,CF3,7.6986
2168,_SFJyFecdEeet0YmmfbMwkw,CF3,7.6986
2169,_SFHV7OcdEeet0YmmfbMwkw,CF2,3.053
2170,_SFHV7OcdEeet0YmmfbMwkw,CF2,3.053
2171,_SFHV7OcdEeet0YmmfbMwkw,CF2,3.053
2172,_SFKag-cdEeet0YmmfbMwkw,CF3,2.7679
2173,_SFKag-cdEeet0YmmfbMwkw,CF3,2.7679
2174,_SFKag-cdEeet0YmmfbMwkw,CF3,2.7679
2175,_SFJytecdEeet0YmmfbMwkw,CF1,7.7336
2176,_SFJytecdEeet0YmmfbMwkw,CF1,7.7336
2177,_SFJytecdEeet0YmmfbMwkw,CF1,7.7336
2178,_SFJytecdEeet0YmmfbMwkw,CF1,7.7336
2179,_SFJytecdEeet0YmmfbMwkw,CF1,7.7336
2180,_SFJytecdEeet0YmmfbMwkw,CF1,7.7336
2181,_SFM29-cdEeet0YmmfbMwkw,CF2,4.4639
2182,_SFM29-cdEeet0YmmfbMwkw,CF2,4.4639
2183,_SFM29-cdEeet0YmmfbMwkw,CF2,4.4639
2184,_SFM29-cdEeet0YmmfbMwkw,CF2,4.4639
2185,_SFM29-cdEeet0YmmfbMwkw,CF2,4.4639
2186,_SFM29-cdEeet0YmmfbMwkw,CF2,4.4639
2187,_SFKafecdEeet0YmmfbMwkw,CF3,4.6569
2188,_SFKafecdEeet0YmmfbMwkw,CF3,4.6569
2189,_SFKafecdEeet0YmmfbMwkw,CF3,4.6569
2190,_SFGICOcdEeet0YmmfbMwkw,CF3,5.7823
2191,_SFGICOcdEeet0YmmfbMwkw,CF3,5.7823
2192,_SFGICOcdEeet0YmmfbMwkw,CF3,5.7823
2193,_SFJzc-cdEeet0YmmfbMwkw,CF3,2.7629
2194,_SFJzc-cdEeet0YmmfbMwkw,CF3,2.7629
2195,_SFJzc-cdEeet0YmmfbMwkw,CF3,2.7629
2196,_SFES_-cdEeet0YmmfbMwkw,CF1,5.7713
2197,_SFES_-cdEeet0YmmfbMwkw,CF1,5.7713
2198,_SFES_-cdEeet0YmmfbMwkw,CF1,5.7713
2199,_SFETCecdEeet0YmmfbMwkw,CF3,7.6896
2200,_SFETCecdEeet0YmmfbMwkw,CF3,7.6896
2201,_SFETCecdEeet0YmmfbMwkw,CF3,7.6896
2202,_SExYKucdEeet0YmmfbMwkw,CF3,5.7113
2203,_SExYKucdEeet0YmmfbMwkw,CF3,5.7113
2204,_SExYKucdEeet0YmmfbMwkw,CF3,5.7113
2205,_SExYKucdEeet0YmmfbMwkw,CF3,5.7113
2206,_SE8-P-cdEeet0YmmfbMwkw,CF1,3.9719
2207,_SE8-P-cdEeet0YmmfbMwkw,CF1,3.9719
2208,_SE8-P-cdEeet0YmmfbMwkw,CF1,3.9719
2209,_SFGH_OcdEeet0YmmfbMwkw,CF1,7.7316
2210,_SFGH_OcdEeet0YmmfbMwkw,CF1,7.7316
2211,_SFGH_OcdEeet0YmmfbMwkw,CF1,7.7316
2212,_SFGH_OcdEeet0YmmfbMwkw,CF1,7.7316
2213,_SFGH_OcdEeet0YmmfbMwkw,CF1,7.7316
2214,_SFGH_OcdEeet0YmmfbMwkw,CF1,7.7316
2215,_SFSU9ecdEeet0YmmfbMwkw,CF1,7.7246
2216,_SFSU9ecdEeet0YmmfbMwkw,CF1,7.7246
2217,_SFSU9ecdEeet0YmmfbMwkw,CF1,7.7246
2218,_SFCduucdEeet0YmmfbMwkw,CF1,3.9869
2219,_SFCduucdEeet0YmmfbMwkw,CF1,3.9869
2220,_SFCduucdEeet0YmmfbMwkw,CF1,3.9869
2221,_SFKZ2ecdEeet0YmmfbMwkw,CF1,9.7591
2222,_SFKZ2ecdEeet0YmmfbMwkw,CF1,9.7591
2223,_SE8XJecdEeet0YmmfbMwkw,CF1,2.7489
2224,_SE8XJecdEeet0YmmfbMwkw,CF1,2.7489
2225,_SE8XJecdEeet0YmmfbMwkw,CF1,2.7489
2226,_SE-L5ecdEeet0YmmfbMwkw,CF1,7.7286
2227,_SE-L5ecdEeet0YmmfbMwkw,CF1,7.7286
2228,_SE-L5ecdEeet0YmmfbMwkw,CF1,7.7286
2229,_SE-L5ecdEeet0YmmfbMwkw,CF1,7.7286
2230,_SE-L5ecdEeet0YmmfbMwkw,CF1,7.7286
2231,_SE-L5ecdEeet0YmmfbMwkw,CF1,7.7286
2232,_SE-L5ecdEeet0YmmfbMwkw,CF1,7.7286
2233,_SE-L5ecdEeet0YmmfbMwkw,CF1,7.7286
2234,_SE-L5ecdEeet0YmmfbMwkw,CF1,7.7286
2235,_SFLAXecdEeet0YmmfbMwkw,CF1,5.8173
2236,_SFLAXecdEeet0YmmfbMwkw,CF1,5.8173
2237,_SFNdAucdEeet0YmmfbMwkw,CF2,7.0875
2238,_SFNdAucdEeet0YmmfbMwkw,CF2,7.0875
2239,_SFNdAucdEeet0YmmfbMwkw,CF2,7.0875
2240,_SFNdAucdEeet0YmmfbMwkw,CF2,7.0875
2241,_SFNdAucdEeet0YmmfbMwkw,CF2,7.0875
2242,_SFOroOcdEeet0YmmfbMwkw,CF2,3.06
2243,_SFOroOcdEeet0YmmfbMwkw,CF2,3.06
2244,_SFOroOcdEeet0YmmfbMwkw,CF2,3.06
2245,_SFJzjecdEeet0YmmfbMwkw,CF2,3.3034
2246,_SFJzjecdEeet0YmmfbMwkw,CF2,3.3034
2247,_SFJzjecdEeet0YmmfbMwkw,CF2,3.3034
2248,_SFLBHecdEeet0YmmfbMwkw,CF3,5.8263
2249,_SFLBHecdEeet0YmmfbMwkw,CF3,5.8263
2250,_SFLBHecdEeet0YmmfbMwkw,CF3,5.8263
2251,_SFGu1-cdEeet0YmmfbMwkw,CF1,6.0376
2252,_SFGu1-cdEeet0YmmfbMwkw,CF1,6.0376
2253,_SFGu1-cdEeet0YmmfbMwkw,CF1,6.0376
2254,_SFGu1-cdEeet0YmmfbMwkw,CF1,6.0376
2255,_SFOFRucdEeet0YmmfbMwkw,CF3,6.1072
2256,_SFOFRucdEeet0YmmfbMwkw,CF3,6.1072
2257,_SEwJrOcdEeet0YmmfbMwkw,CF3,8.3576
2258,_SEwJrOcdEeet0YmmfbMwkw,CF3,8.3576
2259,_SEwJrOcdEeet0YmmfbMwkw,CF3,8.3576
2260,_SEwJrOcdEeet0YmmfbMwkw,CF3,8.3576
2261,_SFGwSecdEeet0YmmfbMwkw,CF2,3.8029
2262,_SFGwSecdEeet0YmmfbMwkw,CF2,3.8029
2263,_SFGwSecdEeet0YmmfbMwkw,CF2,3.8029
2264,_SE-zuucdEeet0YmmfbMwkw,CF1,5.6523
2265,_SE-zuucdEeet0YmmfbMwkw,CF1,5.6523
2266,_SE-zuucdEeet0YmmfbMwkw,CF1,5.6523
2267,_SFJK--cdEeet0YmmfbMwkw,CF1,5.7983
2268,_SFJK--cdEeet0YmmfbMwkw,CF1,5.7983
2269,_SFJK--cdEeet0YmmfbMwkw,CF1,5.7983
2270,_SFJK--cdEeet0YmmfbMwkw,CF1,5.7983
2271,_SFJK--cdEeet0YmmfbMwkw,CF1,5.7983
2272,_SFJK--cdEeet0YmmfbMwkw,CF1,5.7983
2273,_SE7Io-cdEeet0YmmfbMwkw,CF3,7.6636
2274,_SE7Io-cdEeet0YmmfbMwkw,CF3,7.6636
2275,_SE7Io-cdEeet0YmmfbMwkw,CF3,7.6636
2276,_SFODgecdEeet0YmmfbMwkw,CF1,3.6069999999999998
2277,_SFODgecdEeet0YmmfbMwkw,CF1,3.6069999999999998
2278,_SFODgecdEeet0YmmfbMwkw,CF1,3.6069999999999998
2279,_SFS8rOcdEeet0YmmfbMwkw,CF2,3.8089
2280,_SFS8rOcdEeet0YmmfbMwkw,CF2,3.8089
2281,_SFS8rOcdEeet0YmmfbMwkw,CF2,3.8089
2282,_SFJyEucdEeet0YmmfbMwkw,CF1,83.0184
2283,_SFJyEucdEeet0YmmfbMwkw,CF1,83.5038
2284,_SFJyEucdEeet0YmmfbMwkw,CF1,83.5038
2285,_SFJyEucdEeet0YmmfbMwkw,CF1,83.5038
2286,_SE23jOcdEeet0YmmfbMwkw,CF1,7.6606
2287,_SE23jOcdEeet0YmmfbMwkw,CF1,7.6606
2288,_SE23jOcdEeet0YmmfbMwkw,CF1,7.6606
2289,_SEu7pecdEeet0YmmfbMwkw,CF1,3.9779
2290,_SEu7pecdEeet0YmmfbMwkw,CF1,3.9779
2291,_SEu7pecdEeet0YmmfbMwkw,CF1,3.9779
2292,_SEu7pecdEeet0YmmfbMwkw,CF1,3.9779
2293,_SEu7pecdEeet0YmmfbMwkw,CF1,3.9779
2294,_SEu7pecdEeet0YmmfbMwkw,CF1,3.9779
2295,_SE9lfucdEeet0YmmfbMwkw,CF1,39.8646
2296,_SE9lfucdEeet0YmmfbMwkw,CF1,39.8646
2297,_SE9lfucdEeet0YmmfbMwkw,CF1,39.8646
2298,_SE-z9ucdEeet0YmmfbMwkw,CF2,3.525
2299,_SE-z9ucdEeet0YmmfbMwkw,CF2,3.525
2300,_SE-z9ucdEeet0YmmfbMwkw,CF2,3.525
2301,_SFM1r-cdEeet0YmmfbMwkw,CF2,7.7366
2302,_SFM1r-cdEeet0YmmfbMwkw,CF2,7.7366
2303,_SFM1r-cdEeet0YmmfbMwkw,CF2,7.7366
2304,_SFM1r-cdEeet0YmmfbMwkw,CF2,7.7366
2305,_SFM1r-cdEeet0YmmfbMwkw,CF2,7.7366
2306,_SFM1r-cdEeet0YmmfbMwkw,CF2,7.7366
2307,_SFM1r-cdEeet0YmmfbMwkw,CF2,7.7366
2308,_SFM1r-cdEeet0YmmfbMwkw,CF2,7.7366
2309,_SFM1r-cdEeet0YmmfbMwkw,CF2,7.7366
2310,_SE1CkucdEeet0YmmfbMwkw,CF1,8.3516
2311,_SE1CkucdEeet0YmmfbMwkw,CF1,8.3516
2312,_SE1CkucdEeet0YmmfbMwkw,CF1,8.3516
2313,_SFSVDecdEeet0YmmfbMwkw,CF3,4.6669
2314,_SFSVDecdEeet0YmmfbMwkw,CF3,4.6669
2315,_SE8XBecdEeet0YmmfbMwkw,CF1,2.7479
2316,_SE8XBecdEeet0YmmfbMwkw,CF1,2.7479
2317,_SE8XBecdEeet0YmmfbMwkw,CF1,2.7479
2318,_SEwJr-cdEeet0YmmfbMwkw,CF2,7.6686
2319,_SEwJr-cdEeet0YmmfbMwkw,CF2,7.6686
2320,_SEwJr-cdEeet0YmmfbMwkw,CF2,7.6686
2321,_SFABYucdEeet0YmmfbMwkw,CF1,5.7213
2322,_SFABYucdEeet0YmmfbMwkw,CF1,5.7213
2323,_SFABYucdEeet0YmmfbMwkw,CF1,5.7213
2324,_SE6iF-cdEeet0YmmfbMwkw,CF2,3.536
2325,_SE6iF-cdEeet0YmmfbMwkw,CF2,3.536
2326,_SE6iF-cdEeet0YmmfbMwkw,CF2,3.536
2327,_SFLoqOcdEeet0YmmfbMwkw,CF3,3.6010000000000004
2328,_SFLoqOcdEeet0YmmfbMwkw,CF3,3.6010000000000004
2329,_SFLoqOcdEeet0YmmfbMwkw,CF3,3.6010000000000004
2330,_SE-zVucdEeet0YmmfbMwkw,CF2,3.5269999999999997
2331,_SE-zVucdEeet0YmmfbMwkw,CF2,3.5269999999999997
2332,_SE-zVucdEeet0YmmfbMwkw,CF2,3.5269999999999997
2333,_SFLAj-cdEeet0YmmfbMwkw,CF3,2.7709
2334,_SFLAj-cdEeet0YmmfbMwkw,CF3,2.7709
2335,_SFLAj-cdEeet0YmmfbMwkw,CF3,2.7709
2336,_SFDFV-cdEeet0YmmfbMwkw,CF1,5.7523
2337,_SFDFV-cdEeet0YmmfbMwkw,CF1,5.7523
2338,_SFDFV-cdEeet0YmmfbMwkw,CF1,5.7523
2339,_SE-L_ecdEeet0YmmfbMwkw,CF1,3.9639
2340,_SE-L_ecdEeet0YmmfbMwkw,CF1,3.9639
2341,_SE-L_ecdEeet0YmmfbMwkw,CF1,3.9639
2342,_SFABeOcdEeet0YmmfbMwkw,CF3,5.7233
2343,_SFABeOcdEeet0YmmfbMwkw,CF3,5.7233
2344,_SFABeOcdEeet0YmmfbMwkw,CF3,5.7233
2345,_SFNc7ecdEeet0YmmfbMwkw,CF3,8.3816
2346,_SFNc7ecdEeet0YmmfbMwkw,CF3,8.3816
2347,_SFNc7ecdEeet0YmmfbMwkw,CF3,8.3816
2348,_SFM2--cdEeet0YmmfbMwkw,CF2,5.8383
2349,_SFM2--cdEeet0YmmfbMwkw,CF2,5.8383
2350,_SFM2--cdEeet0YmmfbMwkw,CF2,5.8383
2351,_SFM2--cdEeet0YmmfbMwkw,CF2,5.8383
2352,_SE-z1ucdEeet0YmmfbMwkw,CF2,6.0126
2353,_SE-z1ucdEeet0YmmfbMwkw,CF2,6.0126
2354,_SE-z1ucdEeet0YmmfbMwkw,CF2,6.0126
2355,_SFDs_-cdEeet0YmmfbMwkw,CF3,5.7613
2356,_SFDs_-cdEeet0YmmfbMwkw,CF3,5.7613
2357,_SFDs_-cdEeet0YmmfbMwkw,CF3,5.7613
2358,_SE4sz-cdEeet0YmmfbMwkw,CF1,6.0176
2359,_SE4sz-cdEeet0YmmfbMwkw,CF1,6.0176
2360,_SE4sz-cdEeet0YmmfbMwkw,CF1,6.0176
2361,_SFKaYucdEeet0YmmfbMwkw,CF3,9.0285
2362,_SFKaYucdEeet0YmmfbMwkw,CF3,9.0285
2363,_SFKaYucdEeet0YmmfbMwkw,CF3,9.0285
2364,_SFDr4ecdEeet0YmmfbMwkw,CF1,3.9909
2365,_SFDr4ecdEeet0YmmfbMwkw,CF1,3.9909
2366,_SFDr4ecdEeet0YmmfbMwkw,CF1,3.9909
2367,_SFOsQOcdEeet0YmmfbMwkw,CF2,3.0610000000000004
2368,_SFOsQOcdEeet0YmmfbMwkw,CF2,3.0610000000000004
2369,_SFOsQOcdEeet0YmmfbMwkw,CF2,3.0610000000000004
2370,_SE8W7-cdEeet0YmmfbMwkw,CF1,4.4789
2371,_SE8W7-cdEeet0YmmfbMwkw,CF1,4.4789
2372,_SE8W7-cdEeet0YmmfbMwkw,CF1,4.4789
2373,_SFFhqOcdEeet0YmmfbMwkw,CF1,5.7783
2374,_SFFhqOcdEeet0YmmfbMwkw,CF1,5.7783
2375,_SFFhqOcdEeet0YmmfbMwkw,CF1,5.7783
2376,_SEwwpOcdEeet0YmmfbMwkw,CF1,8.3586
2377,_SEwwpOcdEeet0YmmfbMwkw,CF1,8.3586
2378,_SEwwpOcdEeet0YmmfbMwkw,CF1,8.3586
2379,_SE57PecdEeet0YmmfbMwkw,CF1,5.6643
2380,_SE57PecdEeet0YmmfbMwkw,CF1,5.6643
2381,_SE57PecdEeet0YmmfbMwkw,CF1,5.6643
2382,_SFKZOecdEeet0YmmfbMwkw,CF1,9.7621
2383,_SFKZOecdEeet0YmmfbMwkw,CF1,9.7621
2384,_SFKZOecdEeet0YmmfbMwkw,CF1,9.7621
2385,_SFMQGecdEeet0YmmfbMwkw,CF3,7.7136
2386,_SFMQGecdEeet0YmmfbMwkw,CF3,7.7136
2387,_SFMQGecdEeet0YmmfbMwkw,CF3,7.7136
2388,_SFDsfecdEeet0YmmfbMwkw,CF3,26.5511
2389,_SFDsfecdEeet0YmmfbMwkw,CF3,26.4442
2390,_SFJyq-cdEeet0YmmfbMwkw,CF1,5.8013
2391,_SFJyq-cdEeet0YmmfbMwkw,CF1,5.8013
2392,_SFJyq-cdEeet0YmmfbMwkw,CF1,5.8013
2393,_SFKZN-cdEeet0YmmfbMwkw,CF1,6.0416
2394,_SFKZN-cdEeet0YmmfbMwkw,CF1,6.0416
2395,_SFKZN-cdEeet0YmmfbMwkw,CF1,6.0416
2396,_SFOsCecdEeet0YmmfbMwkw,CF1,5.8633
2397,_SFOsCecdEeet0YmmfbMwkw,CF1,5.8633
2398,_SFOsCecdEeet0YmmfbMwkw,CF1,5.8633
2399,_SE-zxOcdEeet0YmmfbMwkw,CF3,7.6586
2400,_SE-zxOcdEeet0YmmfbMwkw,CF3,7.6586
2401,_SE-zxOcdEeet0YmmfbMwkw,CF3,7.6586
2402,_SE-z0OcdEeet0YmmfbMwkw,CF2,5.6463
2403,_SE-z0OcdEeet0YmmfbMwkw,CF2,5.6463
2404,_SE-z0OcdEeet0YmmfbMwkw,CF2,5.6463
2405,_SFS9nucdEeet0YmmfbMwkw,CF1,5.8703
2406,_SFS9nucdEeet0YmmfbMwkw,CF1,5.8703
2407,_SFS9nucdEeet0YmmfbMwkw,CF1,5.8703
2408,_SE57J-cdEeet0YmmfbMwkw,CF1,5.6633
2409,_SE57J-cdEeet0YmmfbMwkw,CF1,5.6633
2410,_SE57J-cdEeet0YmmfbMwkw,CF1,5.6633
2411,_SFS8lecdEeet0YmmfbMwkw,CF2,3.062
2412,_SFS8lecdEeet0YmmfbMwkw,CF2,3.062
2413,_SFS8lecdEeet0YmmfbMwkw,CF2,3.062
2414,_SEvixOcdEeet0YmmfbMwkw,CF1,2.7529
2415,_SEvixOcdEeet0YmmfbMwkw,CF1,2.7529
2416,_SEvixOcdEeet0YmmfbMwkw,CF1,2.7529
2417,_SFMQS-cdEeet0YmmfbMwkw,CF1,3.6039999999999996
2418,_SFMQS-cdEeet0YmmfbMwkw,CF1,3.6039999999999996
2419,_SFMQS-cdEeet0YmmfbMwkw,CF1,3.6039999999999996
2420,_SEu7tecdEeet0YmmfbMwkw,CF2,3.5469999999999997
2421,_SEu7tecdEeet0YmmfbMwkw,CF2,3.5469999999999997
2422,_SEu7tecdEeet0YmmfbMwkw,CF2,3.5469999999999997
2423,_SEu7tecdEeet0YmmfbMwkw,CF2,3.5469999999999997
2424,_SEu7tecdEeet0YmmfbMwkw,CF2,3.5469999999999997
2425,_SEu7tecdEeet0YmmfbMwkw,CF2,3.5469999999999997
2426,_SFGvfecdEeet0YmmfbMwkw,CF1,4.0039
2427,_SFGvfecdEeet0YmmfbMwkw,CF1,4.0039
2428,_SFGvfecdEeet0YmmfbMwkw,CF1,4.0039
2429,_SE23iecdEeet0YmmfbMwkw,CF1,55.1319
2430,_SE23iecdEeet0YmmfbMwkw,CF1,55.1319
2431,_SE23iecdEeet0YmmfbMwkw,CF1,55.1319
2432,_SFGwm-cdEeet0YmmfbMwkw,CF1,5.7953
2433,_SFGwm-cdEeet0YmmfbMwkw,CF1,5.7953
2434,_SFGwm-cdEeet0YmmfbMwkw,CF1,5.7953
2435,_SFGwm-cdEeet0YmmfbMwkw,CF1,5.7953
2436,_SFGwm-cdEeet0YmmfbMwkw,CF1,5.7953
2437,_SFGwm-cdEeet0YmmfbMwkw,CF1,5.7953
2438,_SFGwm-cdEeet0YmmfbMwkw,CF1,5.7953
2439,_SFGv8ecdEeet0YmmfbMwkw,CF1,5.7903
2440,_SFGv8ecdEeet0YmmfbMwkw,CF1,5.7903
2441,_SFGv8ecdEeet0YmmfbMwkw,CF1,5.7903
2442,_SFGv8ecdEeet0YmmfbMwkw,CF1,5.7903
2443,_SFFhROcdEeet0YmmfbMwkw,CF2,3.5810000000000004
2444,_SFFhROcdEeet0YmmfbMwkw,CF2,3.5810000000000004
2445,_SFFhROcdEeet0YmmfbMwkw,CF2,3.5810000000000004
2446,_SFFhROcdEeet0YmmfbMwkw,CF2,3.5810000000000004
2447,_SFFhROcdEeet0YmmfbMwkw,CF2,3.5810000000000004
2448,_SFFhROcdEeet0YmmfbMwkw,CF2,3.5810000000000004
2449,_SE7wGecdEeet0YmmfbMwkw,CF1,5.6723
2450,_SE7wGecdEeet0YmmfbMwkw,CF1,5.6723
2451,_SE4GA-cdEeet0YmmfbMwkw,CF1,2.7449
2452,_SE4GA-cdEeet0YmmfbMwkw,CF1,2.7449
2453,_SE4GA-cdEeet0YmmfbMwkw,CF1,2.7449
2454,_SFJyvecdEeet0YmmfbMwkw,CF3,6.1012
2455,_SFJyvecdEeet0YmmfbMwkw,CF3,6.1012
2456,_SFJyvecdEeet0YmmfbMwkw,CF3,6.1012
2457,_SE9lYOcdEeet0YmmfbMwkw,CF1,5.6843
2458,_SE9lYOcdEeet0YmmfbMwkw,CF1,5.6843
2459,_SE9lYOcdEeet0YmmfbMwkw,CF1,5.6843
