,Optimal_Affected_Component_Uid,Optimal_Failure,log10
2055,_SFJzXecdEeet0YmmfbMwkw,CF1,1.8923
2056,_SFJzXecdEeet0YmmfbMwkw,CF1,1.8923
2057,_SFJzXecdEeet0YmmfbMwkw,CF1,1.8923
2058,_SFJzXecdEeet0YmmfbMwkw,CF1,1.8923
2059,_SE4FUecdEeet0YmmfbMwkw,CF2,2.2883
2060,_SE4FUecdEeet0YmmfbMwkw,CF2,2.2883
2061,_SE4FUecdEeet0YmmfbMwkw,CF2,2.2883
2062,_SFLn2-cdEeet0YmmfbMwkw,CF1,2.4333
2063,_SFLn2-cdEeet0YmmfbMwkw,CF1,2.4333
2064,_SFLn2-cdEeet0YmmfbMwkw,CF1,2.4333
2065,_SFLnTecdEeet0YmmfbMwkw,CF2,1.8983
2066,_SFLnTecdEeet0YmmfbMwkw,CF2,1.8983
2067,_SFLnTecdEeet0YmmfbMwkw,CF2,1.8983
2068,_SFLnTecdEeet0YmmfbMwkw,CF2,1.8983
2069,_SEu7n-cdEeet0YmmfbMwkw,CF2,2.9174
2070,_SEu7n-cdEeet0YmmfbMwkw,CF2,2.9174
2071,_SEu7n-cdEeet0YmmfbMwkw,CF2,2.9174
2072,_SFACROcdEeet0YmmfbMwkw,CF3,1.3751
2073,_SFACROcdEeet0YmmfbMwkw,CF3,1.3751
2074,_SFACROcdEeet0YmmfbMwkw,CF3,1.3751
2075,_SFS9GucdEeet0YmmfbMwkw,CF3,21.7928
2076,_SFS9GucdEeet0YmmfbMwkw,CF3,21.7348
2077,_SEymGucdEeet0YmmfbMwkw,CF3,2.3343
2078,_SEymGucdEeet0YmmfbMwkw,CF3,2.3343
2079,_SFKacecdEeet0YmmfbMwkw,CF1,2.4203
2080,_SFKacecdEeet0YmmfbMwkw,CF1,2.4203
2081,_SFKacecdEeet0YmmfbMwkw,CF1,2.4203
2082,_SFLB6ecdEeet0YmmfbMwkw,CF1,1.3851
2083,_SFLB6ecdEeet0YmmfbMwkw,CF1,1.3851
2084,_SFLB6ecdEeet0YmmfbMwkw,CF1,1.3851
2085,_SFOFVucdEeet0YmmfbMwkw,CF1,1.7280000000000002
2086,_SFOFVucdEeet0YmmfbMwkw,CF1,1.7280000000000002
2087,_SFOFVucdEeet0YmmfbMwkw,CF1,1.7280000000000002
2088,_SFLAbucdEeet0YmmfbMwkw,CF3,3.5985
2089,_SFLAbucdEeet0YmmfbMwkw,CF3,3.5985
2090,_SFLAbucdEeet0YmmfbMwkw,CF3,3.5985
2091,_SFNdqOcdEeet0YmmfbMwkw,CF1,1.724
2092,_SFNdqOcdEeet0YmmfbMwkw,CF1,1.724
2093,_SFNdqOcdEeet0YmmfbMwkw,CF1,1.724
2094,_SFOrf-cdEeet0YmmfbMwkw,CF1,2.4613
2095,_SFOrf-cdEeet0YmmfbMwkw,CF1,2.4613
2096,_SFOrf-cdEeet0YmmfbMwkw,CF1,2.4613
2097,_SFDEwecdEeet0YmmfbMwkw,CF3,3.1218
2098,_SFDEwecdEeet0YmmfbMwkw,CF3,3.1218
2099,_SFDEwecdEeet0YmmfbMwkw,CF3,3.1218
2100,_SFDEwecdEeet0YmmfbMwkw,CF3,3.1218
2101,_SFDEwecdEeet0YmmfbMwkw,CF3,3.1218
2102,_SE3eaOcdEeet0YmmfbMwkw,CF3,2.2863
2103,_SE3eaOcdEeet0YmmfbMwkw,CF3,2.2863
2104,_SE3eaOcdEeet0YmmfbMwkw,CF3,2.2863
2105,_SFNdpOcdEeet0YmmfbMwkw,CF3,3.8532
2106,_SFNdpOcdEeet0YmmfbMwkw,CF3,3.8532
2107,_SFMPnOcdEeet0YmmfbMwkw,CF1,1.5281
2108,_SFMPnOcdEeet0YmmfbMwkw,CF1,1.5281
2109,_SFMPnOcdEeet0YmmfbMwkw,CF1,1.5281
2110,_SFApR-cdEeet0YmmfbMwkw,CF3,1.5041
2111,_SFApR-cdEeet0YmmfbMwkw,CF3,1.5041
2112,_SFApR-cdEeet0YmmfbMwkw,CF3,1.5041
2113,_SFACAucdEeet0YmmfbMwkw,CF1,2.3423
2114,_SFACAucdEeet0YmmfbMwkw,CF1,2.3423
2115,_SFACAucdEeet0YmmfbMwkw,CF1,2.3423
2116,_SEu7iucdEeet0YmmfbMwkw,CF3,31.3983
2117,_SEu7iucdEeet0YmmfbMwkw,CF3,31.3314
2118,_SEu7iucdEeet0YmmfbMwkw,CF3,31.2522
2119,_SEu7iucdEeet0YmmfbMwkw,CF3,31.2522
2120,_SEu7iucdEeet0YmmfbMwkw,CF3,31.2522
2121,_SEu7jecdEeet0YmmfbMwkw,CF1,3.1038
2122,_SEu7jecdEeet0YmmfbMwkw,CF1,3.1038
2123,_SEu7jecdEeet0YmmfbMwkw,CF1,3.1038
2124,_SFGwkecdEeet0YmmfbMwkw,CF1,2.5043
2125,_SFGwkecdEeet0YmmfbMwkw,CF1,2.5043
2126,_SFGwkecdEeet0YmmfbMwkw,CF1,2.5043
2127,_SFGwkecdEeet0YmmfbMwkw,CF1,2.5043
2128,_SFGwkecdEeet0YmmfbMwkw,CF1,2.5043
2129,_SFGwkecdEeet0YmmfbMwkw,CF1,2.5043
2130,_SFKZ4-cdEeet0YmmfbMwkw,CF1,1.181
2131,_SFKZ4-cdEeet0YmmfbMwkw,CF1,1.181
2132,_SFKZ4-cdEeet0YmmfbMwkw,CF1,1.181
2133,_SFLAmecdEeet0YmmfbMwkw,CF3,1.5221
2134,_SFLAmecdEeet0YmmfbMwkw,CF3,1.5221
2135,_SFLAmecdEeet0YmmfbMwkw,CF3,1.5221
2136,_SEtGGecdEeet0YmmfbMwkw,CF3,3.8262
2137,_SEtGGecdEeet0YmmfbMwkw,CF3,3.8262
2138,_SFDryecdEeet0YmmfbMwkw,CF3,3.1238
2139,_SFDryecdEeet0YmmfbMwkw,CF3,3.1238
2140,_SFDryecdEeet0YmmfbMwkw,CF3,3.1238
2141,_SFDryecdEeet0YmmfbMwkw,CF3,3.1238
2142,_SFS8eucdEeet0YmmfbMwkw,CF3,3.3112
2143,_SFS8eucdEeet0YmmfbMwkw,CF3,3.3112
2144,_SFLB7-cdEeet0YmmfbMwkw,CF3,1.189
2145,_SFLB7-cdEeet0YmmfbMwkw,CF3,1.189
2146,_SFLB7-cdEeet0YmmfbMwkw,CF3,1.189
2147,_SE8-E-cdEeet0YmmfbMwkw,CF1,2.2993
2148,_SE8-E-cdEeet0YmmfbMwkw,CF1,2.2993
2149,_SE8-E-cdEeet0YmmfbMwkw,CF1,2.2993
2150,_SE8-E-cdEeet0YmmfbMwkw,CF1,2.2993
2151,_SE8XH-cdEeet0YmmfbMwkw,CF2,1.3711
2152,_SE8XH-cdEeet0YmmfbMwkw,CF2,1.3711
2153,_SE8XH-cdEeet0YmmfbMwkw,CF2,1.3711
2154,_SFJzmecdEeet0YmmfbMwkw,CF2,1.6282
2155,_SFJzmecdEeet0YmmfbMwkw,CF2,1.6282
2156,_SFJzmecdEeet0YmmfbMwkw,CF2,1.6282
2157,_SFJyFecdEeet0YmmfbMwkw,CF3,3.1408
2158,_SFJyFecdEeet0YmmfbMwkw,CF3,3.1408
2159,_SFJyFecdEeet0YmmfbMwkw,CF3,3.1408
2160,_SFHV7OcdEeet0YmmfbMwkw,CF2,1.2852
2161,_SFHV7OcdEeet0YmmfbMwkw,CF2,1.2852
2162,_SFHV7OcdEeet0YmmfbMwkw,CF2,1.2852
2163,_SFKag-cdEeet0YmmfbMwkw,CF3,1.185
2164,_SFKag-cdEeet0YmmfbMwkw,CF3,1.185
2165,_SFKag-cdEeet0YmmfbMwkw,CF3,1.185
2166,_SFJytecdEeet0YmmfbMwkw,CF1,3.1418
2167,_SFJytecdEeet0YmmfbMwkw,CF1,3.1418
2168,_SFJytecdEeet0YmmfbMwkw,CF1,3.1418
2169,_SFJytecdEeet0YmmfbMwkw,CF1,3.1418
2170,_SFJytecdEeet0YmmfbMwkw,CF1,3.1418
2171,_SFJytecdEeet0YmmfbMwkw,CF1,3.1418
2172,_SFM29-cdEeet0YmmfbMwkw,CF2,1.8993
2173,_SFM29-cdEeet0YmmfbMwkw,CF2,1.8993
2174,_SFM29-cdEeet0YmmfbMwkw,CF2,1.8993
2175,_SFM29-cdEeet0YmmfbMwkw,CF2,1.8993
2176,_SFM29-cdEeet0YmmfbMwkw,CF2,1.8993
2177,_SFM29-cdEeet0YmmfbMwkw,CF2,1.8993
2178,_SFKafecdEeet0YmmfbMwkw,CF3,1.9671
2179,_SFKafecdEeet0YmmfbMwkw,CF3,1.9671
2180,_SFKafecdEeet0YmmfbMwkw,CF3,1.9671
2181,_SFGICOcdEeet0YmmfbMwkw,CF3,2.3933
2182,_SFGICOcdEeet0YmmfbMwkw,CF3,2.3933
2183,_SFGICOcdEeet0YmmfbMwkw,CF3,2.3933
2184,_SFJzc-cdEeet0YmmfbMwkw,CF3,1.18
2185,_SFJzc-cdEeet0YmmfbMwkw,CF3,1.18
2186,_SFJzc-cdEeet0YmmfbMwkw,CF3,1.18
2187,_SFES_-cdEeet0YmmfbMwkw,CF1,2.3833
2188,_SFES_-cdEeet0YmmfbMwkw,CF1,2.3833
2189,_SFES_-cdEeet0YmmfbMwkw,CF1,2.3833
2190,_SFETCecdEeet0YmmfbMwkw,CF3,3.1288
2191,_SFETCecdEeet0YmmfbMwkw,CF3,3.1288
2192,_SFETCecdEeet0YmmfbMwkw,CF3,3.1288
2193,_SExYKucdEeet0YmmfbMwkw,CF3,2.3313
2194,_SExYKucdEeet0YmmfbMwkw,CF3,2.3313
2195,_SExYKucdEeet0YmmfbMwkw,CF3,2.3313
2196,_SExYKucdEeet0YmmfbMwkw,CF3,2.3313
2197,_SE8-P-cdEeet0YmmfbMwkw,CF1,1.6880000000000002
2198,_SE8-P-cdEeet0YmmfbMwkw,CF1,1.6880000000000002
2199,_SE8-P-cdEeet0YmmfbMwkw,CF1,1.6880000000000002
2200,_SFGH_OcdEeet0YmmfbMwkw,CF1,3.1328
2201,_SFGH_OcdEeet0YmmfbMwkw,CF1,3.1328
2202,_SFGH_OcdEeet0YmmfbMwkw,CF1,3.1328
2203,_SFGH_OcdEeet0YmmfbMwkw,CF1,3.1328
2204,_SFGH_OcdEeet0YmmfbMwkw,CF1,3.1328
2205,_SFGH_OcdEeet0YmmfbMwkw,CF1,3.1328
2206,_SFSU9ecdEeet0YmmfbMwkw,CF1,3.1718
2207,_SFSU9ecdEeet0YmmfbMwkw,CF1,3.1718
2208,_SFSU9ecdEeet0YmmfbMwkw,CF1,3.1718
2209,_SFCduucdEeet0YmmfbMwkw,CF1,1.703
2210,_SFCduucdEeet0YmmfbMwkw,CF1,1.703
2211,_SFCduucdEeet0YmmfbMwkw,CF1,1.703
2212,_SFKZ2ecdEeet0YmmfbMwkw,CF1,3.8372
2213,_SFKZ2ecdEeet0YmmfbMwkw,CF1,3.8372
2214,_SE8XJecdEeet0YmmfbMwkw,CF1,1.166
2215,_SE8XJecdEeet0YmmfbMwkw,CF1,1.166
2216,_SE8XJecdEeet0YmmfbMwkw,CF1,1.166
2217,_SE-L5ecdEeet0YmmfbMwkw,CF1,3.0928
2218,_SE-L5ecdEeet0YmmfbMwkw,CF1,3.0928
2219,_SE-L5ecdEeet0YmmfbMwkw,CF1,3.0928
2220,_SE-L5ecdEeet0YmmfbMwkw,CF1,3.0928
2221,_SE-L5ecdEeet0YmmfbMwkw,CF1,3.0928
2222,_SE-L5ecdEeet0YmmfbMwkw,CF1,3.0928
2223,_SE-L5ecdEeet0YmmfbMwkw,CF1,3.0928
2224,_SE-L5ecdEeet0YmmfbMwkw,CF1,3.0928
2225,_SE-L5ecdEeet0YmmfbMwkw,CF1,3.0928
2226,_SFLAXecdEeet0YmmfbMwkw,CF1,2.4223
2227,_SFLAXecdEeet0YmmfbMwkw,CF1,2.4223
2228,_SFNdAucdEeet0YmmfbMwkw,CF2,2.9204
2229,_SFNdAucdEeet0YmmfbMwkw,CF2,2.9204
2230,_SFNdAucdEeet0YmmfbMwkw,CF2,2.9204
2231,_SFNdAucdEeet0YmmfbMwkw,CF2,2.9204
2232,_SFNdAucdEeet0YmmfbMwkw,CF2,2.9204
2233,_SFOroOcdEeet0YmmfbMwkw,CF2,1.2922
2234,_SFOroOcdEeet0YmmfbMwkw,CF2,1.2922
2235,_SFOroOcdEeet0YmmfbMwkw,CF2,1.2922
2236,_SFJzjecdEeet0YmmfbMwkw,CF2,1.3801
2237,_SFJzjecdEeet0YmmfbMwkw,CF2,1.3801
2238,_SFJzjecdEeet0YmmfbMwkw,CF2,1.3801
2239,_SFLBHecdEeet0YmmfbMwkw,CF3,2.4313
2240,_SFLBHecdEeet0YmmfbMwkw,CF3,2.4313
2241,_SFLBHecdEeet0YmmfbMwkw,CF3,2.4313
2242,_SFGu1-cdEeet0YmmfbMwkw,CF1,2.5742
2243,_SFGu1-cdEeet0YmmfbMwkw,CF1,2.5742
2244,_SFGu1-cdEeet0YmmfbMwkw,CF1,2.5742
2245,_SFGu1-cdEeet0YmmfbMwkw,CF1,2.5742
2246,_SFOFRucdEeet0YmmfbMwkw,CF3,2.6165
2247,_SFOFRucdEeet0YmmfbMwkw,CF3,2.6165
2248,_SFGwSecdEeet0YmmfbMwkw,CF2,1.6252
2249,_SFGwSecdEeet0YmmfbMwkw,CF2,1.6252
2250,_SFGwSecdEeet0YmmfbMwkw,CF2,1.6252
2251,_SE-zuucdEeet0YmmfbMwkw,CF1,2.2823
2252,_SE-zuucdEeet0YmmfbMwkw,CF1,2.2823
2253,_SE-zuucdEeet0YmmfbMwkw,CF1,2.2823
2254,_SFJK--cdEeet0YmmfbMwkw,CF1,2.5063
2255,_SFJK--cdEeet0YmmfbMwkw,CF1,2.5063
2256,_SFJK--cdEeet0YmmfbMwkw,CF1,2.5063
2257,_SFJK--cdEeet0YmmfbMwkw,CF1,2.5063
2258,_SFJK--cdEeet0YmmfbMwkw,CF1,2.5063
2259,_SFJK--cdEeet0YmmfbMwkw,CF1,2.5063
2260,_SE7Io-cdEeet0YmmfbMwkw,CF3,3.1018
2261,_SE7Io-cdEeet0YmmfbMwkw,CF3,3.1018
2262,_SE7Io-cdEeet0YmmfbMwkw,CF3,3.1018
2263,_SFODgecdEeet0YmmfbMwkw,CF1,1.5321
2264,_SFODgecdEeet0YmmfbMwkw,CF1,1.5321
2265,_SFODgecdEeet0YmmfbMwkw,CF1,1.5321
2266,_SFS8rOcdEeet0YmmfbMwkw,CF2,1.6312
2267,_SFS8rOcdEeet0YmmfbMwkw,CF2,1.6312
2268,_SFS8rOcdEeet0YmmfbMwkw,CF2,1.6312
2269,_SFJyEucdEeet0YmmfbMwkw,CF1,27.6598
2270,_SFJyEucdEeet0YmmfbMwkw,CF1,27.8059
2271,_SFJyEucdEeet0YmmfbMwkw,CF1,27.8059
2272,_SFJyEucdEeet0YmmfbMwkw,CF1,27.8059
2273,_SE23jOcdEeet0YmmfbMwkw,CF1,3.0988
2274,_SE23jOcdEeet0YmmfbMwkw,CF1,3.0988
2275,_SE23jOcdEeet0YmmfbMwkw,CF1,3.0988
2276,_SEu7pecdEeet0YmmfbMwkw,CF1,1.694
2277,_SEu7pecdEeet0YmmfbMwkw,CF1,1.694
2278,_SEu7pecdEeet0YmmfbMwkw,CF1,1.694
2279,_SEu7pecdEeet0YmmfbMwkw,CF1,1.694
2280,_SEu7pecdEeet0YmmfbMwkw,CF1,1.694
2281,_SEu7pecdEeet0YmmfbMwkw,CF1,1.694
2282,_SE9lfucdEeet0YmmfbMwkw,CF1,13.5745
2283,_SE9lfucdEeet0YmmfbMwkw,CF1,13.5745
2284,_SE9lfucdEeet0YmmfbMwkw,CF1,13.5745
2285,_SE-z9ucdEeet0YmmfbMwkw,CF2,1.4671
2286,_SE-z9ucdEeet0YmmfbMwkw,CF2,1.4671
2287,_SE-z9ucdEeet0YmmfbMwkw,CF2,1.4671
2288,_SFM1r-cdEeet0YmmfbMwkw,CF2,3.1568
2289,_SFM1r-cdEeet0YmmfbMwkw,CF2,3.1568
2290,_SFM1r-cdEeet0YmmfbMwkw,CF2,3.1568
2291,_SFM1r-cdEeet0YmmfbMwkw,CF2,3.1568
2292,_SFM1r-cdEeet0YmmfbMwkw,CF2,3.1568
2293,_SFM1r-cdEeet0YmmfbMwkw,CF2,3.1568
2294,_SFM1r-cdEeet0YmmfbMwkw,CF2,3.1568
2295,_SFM1r-cdEeet0YmmfbMwkw,CF2,3.1568
2296,_SFM1r-cdEeet0YmmfbMwkw,CF2,3.1568
2297,_SE1CkucdEeet0YmmfbMwkw,CF1,3.3643
2298,_SE1CkucdEeet0YmmfbMwkw,CF1,3.3643
2299,_SE1CkucdEeet0YmmfbMwkw,CF1,3.3643
2300,_SFSVDecdEeet0YmmfbMwkw,CF3,1.9771
2301,_SFSVDecdEeet0YmmfbMwkw,CF3,1.9771
2302,_SE8XBecdEeet0YmmfbMwkw,CF1,1.165
2303,_SE8XBecdEeet0YmmfbMwkw,CF1,1.165
2304,_SE8XBecdEeet0YmmfbMwkw,CF1,1.165
2305,_SEwJr-cdEeet0YmmfbMwkw,CF2,3.1068
2306,_SEwJr-cdEeet0YmmfbMwkw,CF2,3.1068
2307,_SEwJr-cdEeet0YmmfbMwkw,CF2,3.1068
2308,_SFABYucdEeet0YmmfbMwkw,CF1,2.3393
2309,_SFABYucdEeet0YmmfbMwkw,CF1,2.3393
2310,_SFABYucdEeet0YmmfbMwkw,CF1,2.3393
2311,_SE6iF-cdEeet0YmmfbMwkw,CF2,1.4771
2312,_SE6iF-cdEeet0YmmfbMwkw,CF2,1.4771
2313,_SE6iF-cdEeet0YmmfbMwkw,CF2,1.4771
2314,_SFLoqOcdEeet0YmmfbMwkw,CF3,1.5261
2315,_SFLoqOcdEeet0YmmfbMwkw,CF3,1.5261
2316,_SFLoqOcdEeet0YmmfbMwkw,CF3,1.5261
2317,_SE-zVucdEeet0YmmfbMwkw,CF2,1.4691
2318,_SE-zVucdEeet0YmmfbMwkw,CF2,1.4691
2319,_SE-zVucdEeet0YmmfbMwkw,CF2,1.4691
2320,_SFLAj-cdEeet0YmmfbMwkw,CF3,1.188
2321,_SFLAj-cdEeet0YmmfbMwkw,CF3,1.188
2322,_SFLAj-cdEeet0YmmfbMwkw,CF3,1.188
2323,_SFDFV-cdEeet0YmmfbMwkw,CF1,2.3663
2324,_SFDFV-cdEeet0YmmfbMwkw,CF1,2.3663
2325,_SFDFV-cdEeet0YmmfbMwkw,CF1,2.3663
2326,_SE-L_ecdEeet0YmmfbMwkw,CF1,1.68
2327,_SE-L_ecdEeet0YmmfbMwkw,CF1,1.68
2328,_SE-L_ecdEeet0YmmfbMwkw,CF1,1.68
2329,_SFABeOcdEeet0YmmfbMwkw,CF3,2.3413
2330,_SFABeOcdEeet0YmmfbMwkw,CF3,2.3413
2331,_SFABeOcdEeet0YmmfbMwkw,CF3,2.3413
2332,_SFNc7ecdEeet0YmmfbMwkw,CF3,3.3793
2333,_SFNc7ecdEeet0YmmfbMwkw,CF3,3.3793
2334,_SFNc7ecdEeet0YmmfbMwkw,CF3,3.3793
2335,_SFM2--cdEeet0YmmfbMwkw,CF2,2.4403
2336,_SFM2--cdEeet0YmmfbMwkw,CF2,2.4403
2337,_SFM2--cdEeet0YmmfbMwkw,CF2,2.4403
2338,_SFM2--cdEeet0YmmfbMwkw,CF2,2.4403
2339,_SE-z1ucdEeet0YmmfbMwkw,CF2,2.5512
2340,_SE-z1ucdEeet0YmmfbMwkw,CF2,2.5512
2341,_SE-z1ucdEeet0YmmfbMwkw,CF2,2.5512
2342,_SFDs_-cdEeet0YmmfbMwkw,CF3,2.3753
2343,_SFDs_-cdEeet0YmmfbMwkw,CF3,2.3753
2344,_SFDs_-cdEeet0YmmfbMwkw,CF3,2.3753
2345,_SE4sz-cdEeet0YmmfbMwkw,CF1,2.5562
2346,_SE4sz-cdEeet0YmmfbMwkw,CF1,2.5562
2347,_SE4sz-cdEeet0YmmfbMwkw,CF1,2.5562
2348,_SFKaYucdEeet0YmmfbMwkw,CF3,3.5975
2349,_SFKaYucdEeet0YmmfbMwkw,CF3,3.5975
2350,_SFKaYucdEeet0YmmfbMwkw,CF3,3.5975
2351,_SFDr4ecdEeet0YmmfbMwkw,CF1,1.7069999999999999
2352,_SFDr4ecdEeet0YmmfbMwkw,CF1,1.7069999999999999
2353,_SFDr4ecdEeet0YmmfbMwkw,CF1,1.7069999999999999
2354,_SFOsQOcdEeet0YmmfbMwkw,CF2,1.2932
2355,_SFOsQOcdEeet0YmmfbMwkw,CF2,1.2932
2356,_SFOsQOcdEeet0YmmfbMwkw,CF2,1.2932
2357,_SE8W7-cdEeet0YmmfbMwkw,CF1,1.8813
2358,_SE8W7-cdEeet0YmmfbMwkw,CF1,1.8813
2359,_SE8W7-cdEeet0YmmfbMwkw,CF1,1.8813
2360,_SFFhqOcdEeet0YmmfbMwkw,CF1,2.3893
2361,_SFFhqOcdEeet0YmmfbMwkw,CF1,2.3893
2362,_SFFhqOcdEeet0YmmfbMwkw,CF1,2.3893
2363,_SEwwpOcdEeet0YmmfbMwkw,CF1,3.3693
2364,_SEwwpOcdEeet0YmmfbMwkw,CF1,3.3693
2365,_SEwwpOcdEeet0YmmfbMwkw,CF1,3.3693
2366,_SE57PecdEeet0YmmfbMwkw,CF1,2.2913
2367,_SE57PecdEeet0YmmfbMwkw,CF1,2.2913
2368,_SE57PecdEeet0YmmfbMwkw,CF1,2.2913
2369,_SFKZOecdEeet0YmmfbMwkw,CF1,3.8402
2370,_SFKZOecdEeet0YmmfbMwkw,CF1,3.8402
2371,_SFKZOecdEeet0YmmfbMwkw,CF1,3.8402
2372,_SFMQGecdEeet0YmmfbMwkw,CF3,3.1608
2373,_SFMQGecdEeet0YmmfbMwkw,CF3,3.1608
2374,_SFMQGecdEeet0YmmfbMwkw,CF3,3.1608
2375,_SFDsfecdEeet0YmmfbMwkw,CF3,9.1825
2376,_SFDsfecdEeet0YmmfbMwkw,CF3,9.1504
2377,_SFJyq-cdEeet0YmmfbMwkw,CF1,2.4063
2378,_SFJyq-cdEeet0YmmfbMwkw,CF1,2.4063
2379,_SFJyq-cdEeet0YmmfbMwkw,CF1,2.4063
2380,_SFKZN-cdEeet0YmmfbMwkw,CF1,2.5772
2381,_SFKZN-cdEeet0YmmfbMwkw,CF1,2.5772
2382,_SFKZN-cdEeet0YmmfbMwkw,CF1,2.5772
2383,_SFOsCecdEeet0YmmfbMwkw,CF1,2.4633
2384,_SFOsCecdEeet0YmmfbMwkw,CF1,2.4633
2385,_SFOsCecdEeet0YmmfbMwkw,CF1,2.4633
2386,_SE-zxOcdEeet0YmmfbMwkw,CF3,3.0968
2387,_SE-zxOcdEeet0YmmfbMwkw,CF3,3.0968
2388,_SE-zxOcdEeet0YmmfbMwkw,CF3,3.0968
2389,_SE-z0OcdEeet0YmmfbMwkw,CF2,2.2763
2390,_SE-z0OcdEeet0YmmfbMwkw,CF2,2.2763
2391,_SE-z0OcdEeet0YmmfbMwkw,CF2,2.2763
2392,_SFS9nucdEeet0YmmfbMwkw,CF1,2.4703
2393,_SFS9nucdEeet0YmmfbMwkw,CF1,2.4703
2394,_SFS9nucdEeet0YmmfbMwkw,CF1,2.4703
2395,_SE57J-cdEeet0YmmfbMwkw,CF1,2.2903
2396,_SE57J-cdEeet0YmmfbMwkw,CF1,2.2903
2397,_SE57J-cdEeet0YmmfbMwkw,CF1,2.2903
2398,_SFS8lecdEeet0YmmfbMwkw,CF2,1.2942
2399,_SFS8lecdEeet0YmmfbMwkw,CF2,1.2942
2400,_SFS8lecdEeet0YmmfbMwkw,CF2,1.2942
2401,_SEvixOcdEeet0YmmfbMwkw,CF1,1.17
2402,_SEvixOcdEeet0YmmfbMwkw,CF1,1.17
2403,_SEvixOcdEeet0YmmfbMwkw,CF1,1.17
2404,_SFMQS-cdEeet0YmmfbMwkw,CF1,1.5291
2405,_SFMQS-cdEeet0YmmfbMwkw,CF1,1.5291
2406,_SFMQS-cdEeet0YmmfbMwkw,CF1,1.5291
2407,_SEu7tecdEeet0YmmfbMwkw,CF2,1.5401
2408,_SEu7tecdEeet0YmmfbMwkw,CF2,1.5401
2409,_SEu7tecdEeet0YmmfbMwkw,CF2,1.5401
2410,_SEu7tecdEeet0YmmfbMwkw,CF2,1.5401
2411,_SEu7tecdEeet0YmmfbMwkw,CF2,1.5401
2412,_SEu7tecdEeet0YmmfbMwkw,CF2,1.5401
2413,_SFGvfecdEeet0YmmfbMwkw,CF1,1.72
2414,_SFGvfecdEeet0YmmfbMwkw,CF1,1.72
2415,_SFGvfecdEeet0YmmfbMwkw,CF1,1.72
2416,_SE23iecdEeet0YmmfbMwkw,CF1,18.6257
2417,_SE23iecdEeet0YmmfbMwkw,CF1,18.6257
2418,_SE23iecdEeet0YmmfbMwkw,CF1,18.6257
2419,_SFGwm-cdEeet0YmmfbMwkw,CF1,2.5053
2420,_SFGwm-cdEeet0YmmfbMwkw,CF1,2.5053
2421,_SFGwm-cdEeet0YmmfbMwkw,CF1,2.5053
2422,_SFGwm-cdEeet0YmmfbMwkw,CF1,2.5053
2423,_SFGwm-cdEeet0YmmfbMwkw,CF1,2.5053
2424,_SFGwm-cdEeet0YmmfbMwkw,CF1,2.5053
2425,_SFGwm-cdEeet0YmmfbMwkw,CF1,2.5053
2426,_SFGv8ecdEeet0YmmfbMwkw,CF1,2.3983
2427,_SFGv8ecdEeet0YmmfbMwkw,CF1,2.3983
2428,_SFGv8ecdEeet0YmmfbMwkw,CF1,2.3983
2429,_SFGv8ecdEeet0YmmfbMwkw,CF1,2.3983
2430,_SEuUO-cdEeet0YmmfbMwkw,CF1,2.4913
2431,_SEuUO-cdEeet0YmmfbMwkw,CF1,2.4913
2432,_SEuUO-cdEeet0YmmfbMwkw,CF1,2.4913
2433,_SEuUO-cdEeet0YmmfbMwkw,CF1,2.4913
2434,_SEuUO-cdEeet0YmmfbMwkw,CF1,2.4913
2435,_SEuUO-cdEeet0YmmfbMwkw,CF1,2.4913
2436,_SFFhROcdEeet0YmmfbMwkw,CF2,1.5521
2437,_SFFhROcdEeet0YmmfbMwkw,CF2,1.5521
2438,_SFFhROcdEeet0YmmfbMwkw,CF2,1.5521
2439,_SFFhROcdEeet0YmmfbMwkw,CF2,1.5521
2440,_SFFhROcdEeet0YmmfbMwkw,CF2,1.5521
2441,_SFFhROcdEeet0YmmfbMwkw,CF2,1.5521
2442,_SE7wGecdEeet0YmmfbMwkw,CF1,2.2973
2443,_SE7wGecdEeet0YmmfbMwkw,CF1,2.2973
2444,_SE4GA-cdEeet0YmmfbMwkw,CF1,1.162
2445,_SE4GA-cdEeet0YmmfbMwkw,CF1,1.162
2446,_SE4GA-cdEeet0YmmfbMwkw,CF1,1.162
2447,_SFJyvecdEeet0YmmfbMwkw,CF3,2.6105
2448,_SFJyvecdEeet0YmmfbMwkw,CF3,2.6105
2449,_SFJyvecdEeet0YmmfbMwkw,CF3,2.6105
2450,_SE9lYOcdEeet0YmmfbMwkw,CF1,2.4893
2451,_SE9lYOcdEeet0YmmfbMwkw,CF1,2.4893
2452,_SE9lYOcdEeet0YmmfbMwkw,CF1,2.4893
2453,_SE9lYOcdEeet0YmmfbMwkw,CF1,2.4893
2454,_SE9lYOcdEeet0YmmfbMwkw,CF1,2.4893
2455,_SE9lYOcdEeet0YmmfbMwkw,CF1,2.4893
2456,_SE9lYOcdEeet0YmmfbMwkw,CF1,2.4893
2457,_SE9lYOcdEeet0YmmfbMwkw,CF1,2.4893
2458,_SE9lYOcdEeet0YmmfbMwkw,CF1,2.4893
2459,_SFESrecdEeet0YmmfbMwkw,CF2,1.6162
2460,_SFESrecdEeet0YmmfbMwkw,CF2,1.6162
2461,_SFESrecdEeet0YmmfbMwkw,CF2,1.6162
